# t          theta        omega
  1.750000     0.513154     0.272251
  1.760000     0.515865     0.269805
  1.770000     0.518550     0.267309
  1.780000     0.521211     0.264764
  1.790000     0.523845     0.262169
  1.800000     0.526454     0.259526
  1.810000     0.529036     0.256833
  1.820000     0.531590     0.254092
  1.830000     0.534117     0.251302
  1.840000     0.536616     0.248464
  1.850000     0.539086     0.245578
  1.860000     0.541528     0.242644
  1.870000     0.543939     0.239662
  1.880000     0.546321     0.236633
  1.890000     0.548672     0.233556
  1.900000     0.550992     0.230432
  1.910000     0.553280     0.227261
  1.920000     0.555537     0.224044
  1.930000     0.557761     0.220780
  1.940000     0.559952     0.217470
  1.950000     0.562110     0.214114
  1.960000     0.564234     0.210712
  1.970000     0.566324     0.207265
  1.980000     0.568379     0.203772
  1.990000     0.570399     0.200235
  2.000000     0.572384     0.196652
  2.010000     0.574332     0.193026
  2.020000     0.576244     0.189355
  2.030000     0.578119     0.185640
  2.040000     0.579957     0.181881
  2.050000     0.581757     0.178079
  2.060000     0.583518     0.174234
  2.070000     0.585241     0.170345
  2.080000     0.586925     0.166415
  2.090000     0.588569     0.162442
  2.100000     0.590174     0.158427
  2.110000     0.591738     0.154370
  2.120000     0.593261     0.150272
  2.130000     0.594743     0.146132
  2.140000     0.596184     0.141952
  2.150000     0.597582     0.137731
  2.160000     0.598938     0.133470
  2.170000     0.600251     0.129170
  2.180000     0.601521     0.124829
  2.190000     0.602748     0.120450
  2.200000     0.603930     0.116031
  2.210000     0.605068     0.111574
  2.220000     0.606162     0.107078
  2.230000     0.607210     0.102545
  2.240000     0.608212     0.097974
  2.250000     0.609169     0.093366
  2.260000     0.610080     0.088720
  2.270000     0.610943     0.084039
  2.280000     0.611760     0.079320
  2.290000     0.612530     0.074567
  2.300000     0.613251     0.069777
  2.310000     0.613925     0.064953
  2.320000     0.614550     0.060093
  2.330000     0.615127     0.055199
  2.340000     0.615654     0.050271
  2.350000     0.616132     0.045310
  2.360000     0.616560     0.040315
  2.370000     0.616938     0.035287
  2.380000     0.617266     0.030227
  2.390000     0.617543     0.025134
  2.400000     0.617769     0.020010
  2.410000     0.617943     0.014854
  2.420000     0.618066     0.009667
  2.430000     0.618136     0.004450
  2.440000     0.618154    -0.000797
  2.450000     0.618120    -0.006074
  2.460000     0.618033    -0.011381
  2.470000     0.617892    -0.016716
  2.480000     0.617698    -0.022080
  2.490000     0.617451    -0.027472
  2.500000     0.617149    -0.032892
  2.510000     0.616793    -0.038339
  2.520000     0.616382    -0.043813
  2.530000     0.615916    -0.049313
  2.540000     0.615396    -0.054839
  2.550000     0.614820    -0.060391
  2.560000     0.614188    -0.065967
  2.570000     0.613500    -0.071569
  2.580000     0.612756    -0.077194
  2.590000     0.611956    -0.082843
  2.600000     0.611099    -0.088515
  2.610000     0.610186    -0.094210
  2.620000     0.609215    -0.099927
  2.630000     0.608187    -0.105667
  2.640000     0.607102    -0.111427
  2.650000     0.605959    -0.117208
  2.660000     0.604757    -0.123010
  2.670000     0.603498    -0.128831
  2.680000     0.602181    -0.134672
  2.690000     0.600805    -0.140532
  2.700000     0.599370    -0.146410
  2.710000     0.597876    -0.152306
  2.720000     0.596324    -0.158219
  2.730000     0.594712    -0.164150
  2.740000     0.593041    -0.170096
  2.750000     0.591310    -0.176059
  2.760000     0.589520    -0.182036
  2.770000     0.587669    -0.188029
  2.780000     0.585759    -0.194035
  2.790000     0.583789    -0.200056
  2.800000     0.581758    -0.206089
  2.810000     0.579667    -0.212135
  2.820000     0.577515    -0.218193
  2.830000     0.575303    -0.224263
  2.840000     0.573030    -0.230343
  2.850000     0.570696    -0.236434
  2.860000     0.568301    -0.242535
  2.870000     0.565845    -0.248645
  2.880000     0.563328    -0.254764
  2.890000     0.560750    -0.260891
  2.900000     0.558110    -0.267025
  2.910000     0.555409    -0.273166
  2.920000     0.552647    -0.279314
  2.930000     0.549823    -0.285467
  2.940000     0.546938    -0.291625
  2.950000     0.543991    -0.297788
  2.960000     0.540982    -0.303955
  2.970000     0.537911    -0.310125
  2.980000     0.534779    -0.316298
  2.990000     0.531585    -0.322473
  3.000000     0.528330    -0.328649
  3.010000     0.525012    -0.334827
  3.020000     0.521633    -0.341004
  3.030000     0.518192    -0.347181
  3.040000     0.514690    -0.353357
  3.050000     0.511125    -0.359531
  3.060000     0.507499    -0.365703
  3.070000     0.503811    -0.371872
  3.080000     0.500062    -0.378037
  3.090000     0.496250    -0.384198
  3.100000     0.492378    -0.390354
  3.110000     0.488443    -0.396504
  3.120000     0.484448    -0.402648
  3.130000     0.480390    -0.408785
  3.140000     0.476272    -0.414914
  3.150000     0.472092    -0.421035
  3.160000     0.467851    -0.427147
  3.170000     0.463549    -0.433249
  3.180000     0.459186    -0.439341
  3.190000     0.454763    -0.445422
  3.200000     0.450278    -0.451491
  3.210000     0.445733    -0.457548
  3.220000     0.441127    -0.463591
  3.230000     0.436461    -0.469621
  3.240000     0.431735    -0.475636
  3.250000     0.426948    -0.481635
  3.260000     0.422102    -0.487619
  3.270000     0.417196    -0.493586
  3.280000     0.412230    -0.499536
  3.290000     0.407205    -0.505467
  3.300000     0.402121    -0.511380
  3.310000     0.396978    -0.517273
  3.320000     0.391776    -0.523146
  3.330000     0.386515    -0.528998
  3.340000     0.381196    -0.534829
  3.350000     0.375818    -0.540636
  3.360000     0.370383    -0.546421
  3.370000     0.364890    -0.552182
  3.380000     0.359340    -0.557918
  3.390000     0.353732    -0.563629
  3.400000     0.348067    -0.569314
  3.410000     0.342346    -0.574973
  3.420000     0.336568    -0.580603
  3.430000     0.330734    -0.586206
  3.440000     0.324844    -0.591779
  3.450000     0.318898    -0.597323
  3.460000     0.312897    -0.602837
  3.470000     0.306842    -0.608319
  3.480000     0.300731    -0.613770
  3.490000     0.294566    -0.619188
  3.500000     0.288347    -0.624573
  3.510000     0.282075    -0.629923
  3.520000     0.275749    -0.635239
  3.530000     0.269370    -0.640520
  3.540000     0.262939    -0.645765
  3.550000     0.256455    -0.650972
  3.560000     0.249919    -0.656143
  3.570000     0.243332    -0.661275
  3.580000     0.236694    -0.666368
  3.590000     0.230005    -0.671421
  3.600000     0.223266    -0.676434
  3.610000     0.216477    -0.681406
  3.620000     0.209638    -0.686336
  3.630000     0.202750    -0.691224
  3.640000     0.195813    -0.696069
  3.650000     0.188829    -0.700870
  3.660000     0.181796    -0.705627
  3.670000     0.174716    -0.710339
  3.680000     0.167590    -0.715005
  3.690000     0.160416    -0.719624
  3.700000     0.153197    -0.724197
  3.710000     0.145933    -0.728721
  3.720000     0.138623    -0.733198
  3.730000     0.131269    -0.737625
  3.740000     0.123871    -0.742003
  3.750000     0.116429    -0.746331
  3.760000     0.108944    -0.750608
  3.770000     0.101417    -0.754834
  3.780000     0.093848    -0.759008
  3.790000     0.086237    -0.763129
  3.800000     0.078585    -0.767197
  3.810000     0.070893    -0.771211
  3.820000     0.063161    -0.775171
  3.830000     0.055390    -0.779076
  3.840000     0.047580    -0.782926
  3.850000     0.039732    -0.786720
  3.860000     0.031846    -0.790457
  3.870000     0.023923    -0.794137
  3.880000     0.015963    -0.797760
  3.890000     0.007968    -0.801325
  3.900000    -0.000063    -0.804832
  3.910000    -0.008129    -0.808280
  3.920000    -0.016229    -0.811668
  3.930000    -0.024362    -0.814996
  3.940000    -0.032528    -0.818264
  3.950000    -0.040727    -0.821472
  3.960000    -0.048957    -0.824618
  3.970000    -0.057219    -0.827703
  3.980000    -0.065511    -0.830725
  3.990000    -0.073833    -0.833685
  4.000000    -0.082185    -0.836583
  4.010000    -0.090565    -0.839417
  4.020000    -0.098973    -0.842188
  4.030000    -0.107408    -0.844896
  4.040000    -0.115871    -0.847539
  4.050000    -0.124359    -0.850117
  4.060000    -0.132873    -0.852631
  4.070000    -0.141411    -0.855080
  4.080000    -0.149974    -0.857463
  4.090000    -0.158560    -0.859781
  4.100000    -0.167170    -0.862033
  4.110000    -0.175801    -0.864219
  4.120000    -0.184454    -0.866338
  4.130000    -0.193127    -0.868391
  4.140000    -0.201821    -0.870377
  4.150000    -0.210535    -0.872297
  4.160000    -0.219267    -0.874149
  4.170000    -0.228018    -0.875934
  4.180000    -0.236785    -0.877651
  4.190000    -0.245570    -0.879301
  4.200000    -0.254371    -0.880883
  4.210000    -0.263188    -0.882398
  4.220000    -0.272019    -0.883845
  4.230000    -0.280864    -0.885223
  4.240000    -0.289723    -0.886534
  4.250000    -0.298595    -0.887776
  4.260000    -0.307479    -0.888951
  4.270000    -0.316374    -0.890057
  4.280000    -0.325279    -0.891095
  4.290000    -0.334195    -0.892065
  4.300000    -0.343121    -0.892967
  4.310000    -0.352054    -0.893801
  4.320000    -0.360996    -0.894566
  4.330000    -0.369946    -0.895264
  4.340000    -0.378901    -0.895894
  4.350000    -0.387863    -0.896455
  4.360000    -0.396830    -0.896949
  4.370000    -0.405802    -0.897376
  4.380000    -0.414778    -0.897735
  4.390000    -0.423756    -0.898026
  4.400000    -0.432738    -0.898250
  4.410000    -0.441721    -0.898407
  4.420000    -0.450706    -0.898497
  4.430000    -0.459691    -0.898520
  4.440000    -0.468676    -0.898477
  4.450000    -0.477660    -0.898367
  4.460000    -0.486643    -0.898192
  4.470000    -0.495624    -0.897950
  4.480000    -0.504602    -0.897642
  4.490000    -0.513576    -0.897269
  4.500000    -0.522547    -0.896831
  4.510000    -0.531513    -0.896329
  4.520000    -0.540473    -0.895761
  4.530000    -0.549428    -0.895129
  4.540000    -0.558376    -0.894433
  4.550000    -0.567316    -0.893674
  4.560000    -0.576249    -0.892851
  4.570000    -0.585173    -0.891965
  4.580000    -0.594088    -0.891016
  4.590000    -0.602993    -0.890005
  4.600000    -0.611888    -0.888932
  4.610000    -0.620772    -0.887798
  4.620000    -0.629644    -0.886602
  4.630000    -0.638504    -0.885346
  4.640000    -0.647350    -0.884029
  4.650000    -0.656184    -0.882652
  4.660000    -0.665003    -0.881215
  4.670000    -0.673808    -0.879719
  4.680000    -0.682598    -0.878165
  4.690000    -0.691371    -0.876552
  4.700000    -0.700128    -0.874881
  4.710000    -0.708869    -0.873153
  4.720000    -0.717591    -0.871368
  4.730000    -0.726296    -0.869526
  4.740000    -0.734982    -0.867629
  4.750000    -0.743648    -0.865676
  4.760000    -0.752295    -0.863667
  4.770000    -0.760921    -0.861604
  4.780000    -0.769527    -0.859487
  4.790000    -0.778111    -0.857317
  4.800000    -0.786673    -0.855093
  4.810000    -0.795213    -0.852816
  4.820000    -0.803729    -0.850488
  4.830000    -0.812222    -0.848108
  4.840000    -0.820691    -0.845677
  4.850000    -0.829135    -0.843195
  4.860000    -0.837555    -0.840663
  4.870000    -0.845949    -0.838081
  4.880000    -0.854316    -0.835451
  4.890000    -0.862657    -0.832772
  4.900000    -0.870972    -0.830045
  4.910000    -0.879258    -0.827270
  4.920000    -0.887517    -0.824449
  4.930000    -0.895747    -0.821581
  4.940000    -0.903948    -0.818668
  4.950000    -0.912120    -0.815709
  4.960000    -0.920262    -0.812705
  4.970000    -0.928374    -0.809657
  4.980000    -0.936455    -0.806565
  4.990000    -0.944505    -0.803430
  5.000000    -0.952524    -0.800252
  5.010000    -0.960510    -0.797033
  5.020000    -0.968464    -0.793771
  5.030000    -0.976386    -0.790468
  5.040000    -0.984274    -0.787125
  5.050000    -0.992128    -0.783742
  5.060000    -0.999948    -0.780320
  5.070000    -1.007734    -0.776858
  5.080000    -1.015485    -0.773358
  5.090000    -1.023201    -0.769819
  5.100000    -1.030882    -0.766244
  5.110000    -1.038526    -0.762631
  5.120000    -1.046134    -0.758982
  5.130000    -1.053705    -0.755297
  5.140000    -1.061240    -0.751577
  5.150000    -1.068737    -0.747822
  5.160000    -1.076196    -0.744032
  5.170000    -1.083617    -0.740208
  5.180000    -1.091000    -0.736351
  5.190000    -1.098344    -0.732461
  5.200000    -1.105649    -0.728539
  5.210000    -1.112915    -0.724584
  5.220000    -1.120141    -0.720598
  5.230000    -1.127327    -0.716580
  5.240000    -1.134472    -0.712532
  5.250000    -1.141577    -0.708454
  5.260000    -1.148641    -0.704346
  5.270000    -1.155664    -0.700209
  5.280000    -1.162645    -0.696043
  5.290000    -1.169585    -0.691849
  5.300000    -1.176482    -0.687626
  5.310000    -1.183337    -0.683376
  5.320000    -1.190150    -0.679099
  5.330000    -1.196919    -0.674795
  5.340000    -1.203646    -0.670465
  5.350000    -1.210329    -0.666109
  5.360000    -1.216968    -0.661727
  5.370000    -1.223563    -0.657320
  5.380000    -1.230114    -0.652889
  5.390000    -1.236621    -0.648432
  5.400000    -1.243083    -0.643952
  5.410000    -1.249500    -0.639449
  5.420000    -1.255871    -0.634921
