#  N   trapezoid     Simpsons      Gauss   GSL
#---------------------------------------------
1.707570e+00  -4.477124e+00  -9.051173e+00  -1.009587e+01  -1.575539e+01
1.724276e+00  -4.511191e+00  -9.119305e+00  -1.023894e+01  -1.575539e+01
1.740363e+00  -4.543971e+00  -9.184865e+00  -8.781072e+00  -1.575539e+01
1.755875e+00  -4.575560e+00  -9.248041e+00  -8.805953e+00  -1.575539e+01
1.770852e+00  -4.606039e+00  -9.308999e+00  -8.829127e+00  -1.575539e+01
1.785330e+00  -4.635486e+00  -9.367892e+00  -8.850755e+00  -1.575539e+01
1.799341e+00  -4.663967e+00  -9.424853e+00  -8.886143e+00  -1.575539e+01
1.812913e+00  -4.691543e+00  -9.480006e+00  -8.906852e+00  -1.575539e+01
1.826075e+00  -4.718271e+00  -9.533461e+00  -8.926383e+00  -1.575539e+01
1.838849e+00  -4.744201e+00  -9.585320e+00  -8.944856e+00  -1.575539e+01
1.851258e+00  -4.769379e+00  -9.635675e+00  -8.962381e+00  -1.575539e+01
1.863323e+00  -4.793848e+00  -9.684613e+00  -8.979056e+00  -1.575539e+01
1.875061e+00  -4.817646e+00  -9.732211e+00  -8.994974e+00  -1.575539e+01
1.886491e+00  -4.840810e+00  -9.778536e+00  -9.010217e+00  -1.575539e+01
1.897627e+00  -4.863372e+00  -9.823661e+00  -9.024859e+00  -1.575539e+01
1.908485e+00  -4.885362e+00  -9.867640e+00  -9.038964e+00  -1.575539e+01
1.919078e+00  -4.906810e+00  -9.910537e+00  -9.052590e+00  -1.575539e+01
1.929419e+00  -4.927741e+00  -9.952396e+00  -9.065788e+00  -1.575539e+01
1.939519e+00  -4.948179e+00  -9.993272e+00  -9.078603e+00  -1.575539e+01
1.949390e+00  -4.968148e+00  -1.003321e+01  -9.091073e+00  -1.575539e+01
1.959041e+00  -4.987667e+00  -1.007225e+01  -9.103233e+00  -1.575539e+01
1.968483e+00  -5.006758e+00  -1.011043e+01  -9.083986e+00  -1.575539e+01
1.977724e+00  -5.025438e+00  -1.014779e+01  -9.095144e+00  -1.575539e+01
1.986772e+00  -5.043724e+00  -1.018436e+01  -9.106116e+00  -1.575539e+01
1.995635e+00  -5.061634e+00  -1.022018e+01  -9.116920e+00  -1.575539e+01
2.004321e+00  -5.079182e+00  -1.025528e+01  -9.127569e+00  -1.575539e+01
2.012837e+00  -5.096382e+00  -1.028968e+01  -9.138072e+00  -1.575539e+01
2.021189e+00  -5.113249e+00  -1.032341e+01  -9.148442e+00  -1.575539e+01
2.029384e+00  -5.129794e+00  -1.035651e+01  -9.120205e+00  -1.575539e+01
2.037426e+00  -5.146029e+00  -1.038898e+01  -9.130190e+00  -1.575539e+01
2.045323e+00  -5.161967e+00  -1.042085e+01  -9.140083e+00  -1.575539e+01
2.053078e+00  -5.177618e+00  -1.045214e+01  -9.149889e+00  -1.575539e+01
2.060698e+00  -5.192992e+00  -1.048289e+01  -9.159612e+00  -1.575539e+01
2.068186e+00  -5.208098e+00  -1.051311e+01  -9.169252e+00  -1.575539e+01
2.075547e+00  -5.222946e+00  -1.054280e+01  -9.134787e+00  -1.575539e+01
2.082785e+00  -5.237544e+00  -1.057200e+01  -9.144286e+00  -1.575539e+01
2.089905e+00  -5.251901e+00  -1.060072e+01  -9.153717e+00  -1.575539e+01
2.096910e+00  -5.266025e+00  -1.062896e+01  -9.163079e+00  -1.575539e+01
2.103804e+00  -5.279923e+00  -1.065675e+01  -9.172375e+00  -1.575539e+01
2.110590e+00  -5.293602e+00  -1.068412e+01  -9.181604e+00  -1.575539e+01
2.117271e+00  -5.307068e+00  -1.071105e+01  -9.141868e+00  -1.575539e+01
2.123852e+00  -5.320330e+00  -1.073757e+01  -9.151060e+00  -1.575539e+01
2.130334e+00  -5.333391e+00  -1.076369e+01  -9.160188e+00  -1.575539e+01
2.136721e+00  -5.346259e+00  -1.078943e+01  -9.169252e+00  -1.575539e+01
2.143015e+00  -5.358940e+00  -1.081479e+01  -9.178250e+00  -1.575539e+01
2.149219e+00  -5.371438e+00  -1.083979e+01  -9.187184e+00  -1.575539e+01
2.155336e+00  -5.383758e+00  -1.086444e+01  -9.142458e+00  -1.575539e+01
2.161368e+00  -5.395907e+00  -1.088871e+01  -9.151396e+00  -1.575539e+01
2.167317e+00  -5.407887e+00  -1.091269e+01  -9.160268e+00  -1.575539e+01
2.173186e+00  -5.419705e+00  -1.093633e+01  -9.169075e+00  -1.575539e+01
2.178977e+00  -5.431364e+00  -1.095964e+01  -9.177816e+00  -1.575539e+01
2.184691e+00  -5.442869e+00  -1.098264e+01  -9.186492e+00  -1.575539e+01
2.190332e+00  -5.454223e+00  -1.100540e+01  -9.195102e+00  -1.575539e+01
2.195900e+00  -5.465431e+00  -1.102780e+01  -9.145315e+00  -1.575539e+01
2.201397e+00  -5.476496e+00  -1.104990e+01  -9.153940e+00  -1.575539e+01
2.206826e+00  -5.487421e+00  -1.107178e+01  -9.162497e+00  -1.575539e+01
2.212188e+00  -5.498212e+00  -1.109333e+01  -9.170988e+00  -1.575539e+01
2.217484e+00  -5.508869e+00  -1.111466e+01  -9.179414e+00  -1.575539e+01
2.222716e+00  -5.519398e+00  -1.113570e+01  -9.187774e+00  -1.575539e+01
2.227887e+00  -5.529800e+00  -1.115657e+01  -9.196070e+00  -1.575539e+01
2.232996e+00  -5.540079e+00  -1.117709e+01  -9.140753e+00  -1.575539e+01
2.238046e+00  -5.550238e+00  -1.119737e+01  -9.149059e+00  -1.575539e+01
2.243038e+00  -5.560280e+00  -1.121743e+01  -9.157300e+00  -1.575539e+01
2.247973e+00  -5.570207e+00  -1.123735e+01  -9.165474e+00  -1.575539e+01
2.252853e+00  -5.580021e+00  -1.125698e+01  -9.173585e+00  -1.575539e+01
2.257679e+00  -5.589726e+00  -1.127639e+01  -9.181631e+00  -1.575539e+01
2.262451e+00  -5.599324e+00  -1.129555e+01  -9.189614e+00  -1.575539e+01
2.267172e+00  -5.608817e+00  -1.131454e+01  -9.197535e+00  -1.575539e+01
2.271842e+00  -5.618207e+00  -1.133336e+01  -9.135999e+00  -1.575539e+01
2.276462e+00  -5.627497e+00  -1.135194e+01  -9.143922e+00  -1.575539e+01
2.281033e+00  -5.636689e+00  -1.137034e+01  -9.151781e+00  -1.575539e+01
2.285557e+00  -5.645784e+00  -1.138850e+01  -9.159578e+00  -1.575539e+01
2.290035e+00  -5.654785e+00  -1.140648e+01  -9.167314e+00  -1.575539e+01
2.294466e+00  -5.663694e+00  -1.142425e+01  -9.174988e+00  -1.575539e+01
2.298853e+00  -5.672512e+00  -1.144192e+01  -9.182604e+00  -1.575539e+01
2.303196e+00  -5.681241e+00  -1.145945e+01  -9.190160e+00  -1.575539e+01
2.307496e+00  -5.689884e+00  -1.147673e+01  -9.197657e+00  -1.575539e+01
2.311754e+00  -5.698442e+00  -1.149384e+01  -9.205097e+00  -1.575539e+01
2.315970e+00  -5.706916e+00  -1.151059e+01  -9.136371e+00  -1.575539e+01
2.320146e+00  -5.715308e+00  -1.152758e+01  -9.143803e+00  -1.575539e+01
2.324282e+00  -5.723620e+00  -1.154406e+01  -9.151177e+00  -1.575539e+01
2.328380e+00  -5.731853e+00  -1.156065e+01  -9.158493e+00  -1.575539e+01
2.332438e+00  -5.740009e+00  -1.157690e+01  -9.165754e+00  -1.575539e+01
2.336460e+00  -5.748089e+00  -1.159303e+01  -9.172959e+00  -1.575539e+01
2.340444e+00  -5.756094e+00  -1.160904e+01  -9.180110e+00  -1.575539e+01
2.344392e+00  -5.764027e+00  -1.162499e+01  -9.187206e+00  -1.575539e+01
2.348305e+00  -5.771887e+00  -1.164068e+01  -9.194251e+00  -1.575539e+01
2.352183e+00  -5.779677e+00  -1.165643e+01  -9.201242e+00  -1.575539e+01
2.356026e+00  -5.787398e+00  -1.167171e+01  -9.208182e+00  -1.575539e+01
2.359835e+00  -5.795051e+00  -1.168706e+01  -9.130829e+00  -1.575539e+01
2.363612e+00  -5.802637e+00  -1.170223e+01  -9.137752e+00  -1.575539e+01
2.367356e+00  -5.810157e+00  -1.171745e+01  -9.144623e+00  -1.575539e+01
2.371068e+00  -5.817613e+00  -1.173238e+01  -9.151444e+00  -1.575539e+01
2.374748e+00  -5.825005e+00  -1.174679e+01  -9.158216e+00  -1.575539e+01
2.378398e+00  -5.832335e+00  -1.176151e+01  -9.164937e+00  -1.575539e+01
2.382017e+00  -5.839604e+00  -1.177598e+01  -9.171610e+00  -1.575539e+01
2.385606e+00  -5.846812e+00  -1.179052e+01  -9.178235e+00  -1.575539e+01
2.389166e+00  -5.853961e+00  -1.180478e+01  -9.184813e+00  -1.575539e+01
2.392697e+00  -5.861052e+00  -1.181913e+01  -9.191343e+00  -1.575539e+01
2.396199e+00  -5.868085e+00  -1.183324e+01  -9.197828e+00  -1.575539e+01
2.399674e+00  -5.875061e+00  -1.184701e+01  -9.204267e+00  -1.575539e+01
2.403121e+00  -5.881982e+00  -1.186091e+01  -9.210662e+00  -1.575539e+01
2.406540e+00  -5.888849e+00  -1.187435e+01  -9.122758e+00  -1.575539e+01
2.409933e+00  -5.895661e+00  -1.188828e+01  -9.129131e+00  -1.575539e+01
2.413300e+00  -5.902421e+00  -1.190145e+01  -9.135459e+00  -1.575539e+01
2.416641e+00  -5.909128e+00  -1.191535e+01  -9.141743e+00  -1.575539e+01
2.419956e+00  -5.915784e+00  -1.192847e+01  -9.147984e+00  -1.575539e+01
2.423246e+00  -5.922389e+00  -1.194174e+01  -9.154182e+00  -1.575539e+01
2.426511e+00  -5.928945e+00  -1.195447e+01  -9.160338e+00  -1.575539e+01
2.429752e+00  -5.935451e+00  -1.196765e+01  -9.166452e+00  -1.575539e+01
2.432969e+00  -5.941909e+00  -1.198007e+01  -9.172525e+00  -1.575539e+01
2.436163e+00  -5.948319e+00  -1.199354e+01  -9.178558e+00  -1.575539e+01
2.439333e+00  -5.954682e+00  -1.200643e+01  -9.184551e+00  -1.575539e+01
2.442480e+00  -5.961000e+00  -1.201907e+01  -9.190504e+00  -1.575539e+01
2.445604e+00  -5.967271e+00  -1.203161e+01  -9.196418e+00  -1.575539e+01
2.448706e+00  -5.973497e+00  -1.204358e+01  -9.202293e+00  -1.575539e+01
2.451786e+00  -5.979680e+00  -1.205712e+01  -9.208130e+00  -1.575539e+01
2.454845e+00  -5.985818e+00  -1.206857e+01  -9.213931e+00  -1.575539e+01
2.457882e+00  -5.991913e+00  -1.208080e+01  -9.219694e+00  -1.575539e+01
2.460898e+00  -5.997966e+00  -1.209263e+01  -9.118588e+00  -1.575539e+01
2.463893e+00  -6.003977e+00  -1.210499e+01  -9.124327e+00  -1.575539e+01
2.466868e+00  -6.009947e+00  -1.211640e+01  -9.130028e+00  -1.575539e+01
2.469822e+00  -6.015876e+00  -1.212895e+01  -9.135693e+00  -1.575539e+01
2.472756e+00  -6.021765e+00  -1.214060e+01  -9.141323e+00  -1.575539e+01
2.475671e+00  -6.027614e+00  -1.215268e+01  -9.146918e+00  -1.575539e+01
2.478566e+00  -6.033424e+00  -1.216377e+01  -9.152478e+00  -1.575539e+01
2.481443e+00  -6.039195e+00  -1.217526e+01  -9.158003e+00  -1.575539e+01
2.484300e+00  -6.044928e+00  -1.218707e+01  -9.163494e+00  -1.575539e+01
2.487138e+00  -6.050624e+00  -1.219764e+01  -9.168951e+00  -1.575539e+01
2.489958e+00  -6.056283e+00  -1.220798e+01  -9.174375e+00  -1.575539e+01
2.492760e+00  -6.061905e+00  -1.222098e+01  -9.179767e+00  -1.575539e+01
2.495544e+00  -6.067491e+00  -1.223177e+01  -9.185126e+00  -1.575539e+01
2.498311e+00  -6.073041e+00  -1.224431e+01  -9.190454e+00  -1.575539e+01
2.501059e+00  -6.078555e+00  -1.225419e+01  -9.195748e+00  -1.575539e+01
2.503791e+00  -6.084036e+00  -1.226487e+01  -9.201013e+00  -1.575539e+01
2.506505e+00  -6.089481e+00  -1.227639e+01  -9.206246e+00  -1.575539e+01
2.509203e+00  -6.094893e+00  -1.228675e+01  -9.211449e+00  -1.575539e+01
2.511883e+00  -6.100271e+00  -1.229842e+01  -9.216621e+00  -1.575539e+01
2.514548e+00  -6.105617e+00  -1.230885e+01  -9.221764e+00  -1.575539e+01
2.517196e+00  -6.110929e+00  -1.231859e+01  -9.226876e+00  -1.575539e+01
2.519828e+00  -6.116209e+00  -1.233002e+01  -9.231960e+00  -1.575539e+01
2.522444e+00  -6.121457e+00  -1.233908e+01  -9.113813e+00  -1.575539e+01
2.525045e+00  -6.126674e+00  -1.235175e+01  -9.118872e+00  -1.575539e+01
2.527630e+00  -6.131860e+00  -1.236006e+01  -9.123901e+00  -1.575539e+01
2.530200e+00  -6.137015e+00  -1.237050e+01  -9.128904e+00  -1.575539e+01
2.532754e+00  -6.142139e+00  -1.238064e+01  -9.133877e+00  -1.575539e+01
2.535294e+00  -6.147234e+00  -1.239140e+01  -9.138823e+00  -1.575539e+01
2.537819e+00  -6.152298e+00  -1.240263e+01  -9.143741e+00  -1.575539e+01
2.540329e+00  -6.157334e+00  -1.241218e+01  -9.148633e+00  -1.575539e+01
2.542825e+00  -6.162340e+00  -1.242134e+01  -9.153497e+00  -1.575539e+01
2.545307e+00  -6.167317e+00  -1.243193e+01  -9.158334e+00  -1.575539e+01
2.547775e+00  -6.172267e+00  -1.244110e+01  -9.163145e+00  -1.575539e+01
2.550228e+00  -6.177188e+00  -1.245047e+01  -9.167931e+00  -1.575539e+01
2.552668e+00  -6.182081e+00  -1.245982e+01  -9.172690e+00  -1.575539e+01
2.555094e+00  -6.186947e+00  -1.246961e+01  -9.177423e+00  -1.575539e+01
2.557507e+00  -6.191786e+00  -1.247985e+01  -9.182132e+00  -1.575539e+01
2.559907e+00  -6.196598e+00  -1.249057e+01  -9.186816e+00  -1.575539e+01
2.562293e+00  -6.201384e+00  -1.250181e+01  -9.191474e+00  -1.575539e+01
2.564666e+00  -6.206143e+00  -1.250914e+01  -9.196108e+00  -1.575539e+01
2.567026e+00  -6.210877e+00  -1.251835e+01  -9.200719e+00  -1.575539e+01
2.569374e+00  -6.215585e+00  -1.252802e+01  -9.205305e+00  -1.575539e+01
2.571709e+00  -6.220267e+00  -1.253528e+01  -9.209867e+00  -1.575539e+01
2.574031e+00  -6.224925e+00  -1.254695e+01  -9.214406e+00  -1.575539e+01
2.576341e+00  -6.229557e+00  -1.255536e+01  -9.218923e+00  -1.575539e+01
2.578639e+00  -6.234165e+00  -1.256422e+01  -9.223414e+00  -1.575539e+01
2.580925e+00  -6.238748e+00  -1.257469e+01  -9.227885e+00  -1.575539e+01
2.583199e+00  -6.243308e+00  -1.258396e+01  -9.232332e+00  -1.575539e+01
2.585461e+00  -6.247844e+00  -1.259372e+01  -9.236755e+00  -1.575539e+01
2.587711e+00  -6.252356e+00  -1.260249e+01  -9.241160e+00  -1.575539e+01
2.589950e+00  -6.256845e+00  -1.261050e+01  -9.245541e+00  -1.575539e+01
2.592177e+00  -6.261311e+00  -1.262121e+01  -9.104588e+00  -1.575539e+01
2.594393e+00  -6.265753e+00  -1.262861e+01  -9.108947e+00  -1.575539e+01
2.596597e+00  -6.270174e+00  -1.263746e+01  -9.113284e+00  -1.575539e+01
2.598791e+00  -6.274572e+00  -1.264615e+01  -9.117599e+00  -1.575539e+01
2.600973e+00  -6.278947e+00  -1.265675e+01  -9.121894e+00  -1.575539e+01
2.603144e+00  -6.283301e+00  -1.266372e+01  -9.126168e+00  -1.575539e+01
2.605305e+00  -6.287633e+00  -1.266974e+01  -9.130421e+00  -1.575539e+01
2.607455e+00  -6.291944e+00  -1.267911e+01  -9.134654e+00  -1.575539e+01
2.609594e+00  -6.296233e+00  -1.268683e+01  -9.138866e+00  -1.575539e+01
2.611723e+00  -6.300502e+00  -1.269848e+01  -9.143057e+00  -1.575539e+01
2.613842e+00  -6.304749e+00  -1.270578e+01  -9.147230e+00  -1.575539e+01
2.615950e+00  -6.308976e+00  -1.271598e+01  -9.151382e+00  -1.575539e+01
2.618048e+00  -6.313182e+00  -1.272277e+01  -9.155515e+00  -1.575539e+01
2.620136e+00  -6.317368e+00  -1.272967e+01  -9.159628e+00  -1.575539e+01
2.622214e+00  -6.321534e+00  -1.273919e+01  -9.163722e+00  -1.575539e+01
2.624282e+00  -6.325680e+00  -1.274892e+01  -9.167797e+00  -1.575539e+01
2.626340e+00  -6.329806e+00  -1.275626e+01  -9.171854e+00  -1.575539e+01
2.628389e+00  -6.333913e+00  -1.276683e+01  -9.175891e+00  -1.575539e+01
2.630428e+00  -6.338000e+00  -1.277267e+01  -9.179911e+00  -1.575539e+01
2.632457e+00  -6.342069e+00  -1.278226e+01  -9.183912e+00  -1.575539e+01
2.634477e+00  -6.346118e+00  -1.278831e+01  -9.187893e+00  -1.575539e+01
2.636488e+00  -6.350149e+00  -1.279683e+01  -9.191859e+00  -1.575539e+01
2.638489e+00  -6.354161e+00  -1.280551e+01  -9.195805e+00  -1.575539e+01
2.640481e+00  -6.358154e+00  -1.281239e+01  -9.199735e+00  -1.575539e+01
2.642465e+00  -6.362130e+00  -1.282292e+01  -9.203646e+00  -1.575539e+01
2.644439e+00  -6.366087e+00  -1.282597e+01  -9.207540e+00  -1.575539e+01
2.646404e+00  -6.370026e+00  -1.283318e+01  -9.211416e+00  -1.575539e+01
2.648360e+00  -6.373947e+00  -1.284583e+01  -9.215276e+00  -1.575539e+01
2.650308e+00  -6.377851e+00  -1.285176e+01  -9.219120e+00  -1.575539e+01
2.652246e+00  -6.381737e+00  -1.286218e+01  -9.222946e+00  -1.575539e+01
2.654177e+00  -6.385606e+00  -1.286946e+01  -9.226755e+00  -1.575539e+01
2.656098e+00  -6.389458e+00  -1.287744e+01  -9.230549e+00  -1.575539e+01
2.658011e+00  -6.393293e+00  -1.288499e+01  -9.234324e+00  -1.575539e+01
2.659916e+00  -6.397111e+00  -1.288675e+01  -9.238085e+00  -1.575539e+01
2.661813e+00  -6.400912e+00  -1.290108e+01  -9.241831e+00  -1.575539e+01
2.663701e+00  -6.404697e+00  -1.290352e+01  -9.245558e+00  -1.575539e+01
2.665581e+00  -6.408465e+00  -1.291403e+01  -9.249270e+00  -1.575539e+01
2.667453e+00  -6.412217e+00  -1.291907e+01  -9.252967e+00  -1.575539e+01
2.669317e+00  -6.415953e+00  -1.293322e+01  -9.256649e+00  -1.575539e+01
2.671173e+00  -6.419673e+00  -1.294181e+01  -9.260314e+00  -1.575539e+01
2.673021e+00  -6.423377e+00  -1.294314e+01  -9.263966e+00  -1.575539e+01
2.674861e+00  -6.427065e+00  -1.295330e+01  -9.091001e+00  -1.575539e+01
2.676694e+00  -6.430738e+00  -1.295812e+01  -9.094633e+00  -1.575539e+01
2.678518e+00  -6.434395e+00  -1.296581e+01  -9.098249e+00  -1.575539e+01
2.680336e+00  -6.438037e+00  -1.297077e+01  -9.101853e+00  -1.575539e+01
2.682145e+00  -6.441664e+00  -1.298160e+01  -9.105439e+00  -1.575539e+01
2.683947e+00  -6.445275e+00  -1.298972e+01  -9.109012e+00  -1.575539e+01
2.685742e+00  -6.448872e+00  -1.299271e+01  -9.112571e+00  -1.575539e+01
2.687529e+00  -6.452454e+00  -1.299875e+01  -9.116114e+00  -1.575539e+01
2.689309e+00  -6.456021e+00  -1.301188e+01  -9.119643e+00  -1.575539e+01
2.691081e+00  -6.459573e+00  -1.301582e+01  -9.123158e+00  -1.575539e+01
2.692847e+00  -6.463111e+00  -1.302139e+01  -9.126658e+00  -1.575539e+01
2.694605e+00  -6.466635e+00  -1.303358e+01  -9.130146e+00  -1.575539e+01
2.696356e+00  -6.470145e+00  -1.304106e+01  -9.133620e+00  -1.575539e+01
2.698101e+00  -6.473640e+00  -1.304443e+01  -9.137079e+00  -1.575539e+01
2.699838e+00  -6.477121e+00  -1.305469e+01  -9.140525e+00  -1.575539e+01
