# m=10, k=39.478, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
8.5000  -4.654925532052306e-01  -3.802336134456869e-01  7.228880039698202e-01  4.277111996030123e+00
8.5100  -4.692027586112816e-01  -3.617830556891500e-01  6.544348969188932e-01  4.345565103081051e+00
8.5200  -4.727277382460275e-01  -3.431896779165214e-01  5.888957751422286e-01  4.411104224857715e+00
8.5300  -4.760661005637887e-01  -3.244608201799981e-01  5.263741191593854e-01  4.473625880840558e+00
8.5400  -4.792165276892459e-01  -3.056038760147973e-01  4.669686451763381e-01  4.533031354823606e+00
8.5500  -4.821777759376946e-01  -2.866262895204333e-01  4.107731492212562e-01  4.589226850778687e+00
8.5600  -4.849486763060104e-01  -2.675355524220323e-01  3.578763590488099e-01  4.642123640951134e+00
8.5700  -4.875281349341326e-01  -2.483392011128463e-01  3.083617940468336e-01  4.691638205953111e+00
8.5800  -4.899151335368845e-01  -2.290448136791336e-01  2.623076333665451e-01  4.737692366633399e+00
8.5900  -4.921087298059588e-01  -2.096600069085809e-01  2.197865924845309e-01  4.780213407515411e+00
8.6000  -4.941080577819097e-01  -1.901924332834462e-01  1.808658083913906e-01  4.819134191608552e+00
8.6100  -4.959123281960048e-01  -1.706497779596114e-01  1.456067335883233e-01  4.854393266411619e+00
8.6200  -4.975208287818029e-01  -1.510397557327363e-01  1.140650390590232e-01  4.885934960940919e+00
8.6300  -4.989329245563331e-01  -1.313701079927117e-01  8.629052637008364e-02  4.913709473629858e+00
8.6400  -5.001480580707649e-01  -1.116485996676143e-01  6.232704903869601e-02  4.937672950961243e+00
8.6500  -5.011657496304710e-01  -9.188301615836886e-02  4.221244329179536e-02  4.957787556708142e+00
8.6600  -5.019855974843948e-01  -7.208116026532896e-02  2.597846832598019e-02  4.974021531673955e+00
8.6700  -5.026072779836481e-01  -5.225084910798878e-02  1.365075616252906e-02  4.986349243837407e+00
8.6800  -5.030305457092776e-01  -3.239991103904214e-02  5.248771176689223e-03  4.994751228823247e+00
8.6900  -5.032552335691477e-01  -1.253618255400719e-02  7.857793651369715e-04  4.999214220634802e+00
8.7000  -5.032812528639028e-01  7.332494802363590e-03  2.688274001334453e-04  4.999731172599802e+00
8.7100  -5.031085933219841e-01  2.719827753166658e-02  3.698731503447795e-03  4.996301268496486e+00
8.7200  -5.027373231036830e-01  4.705332327820142e-02  1.107007615761466e-02  4.988929923842320e+00
8.7300  -5.021675887742346e-01  6.688979392487440e-02  2.237122265656082e-02  4.977628777343376e+00
8.7400  -5.013996152459578e-01  8.669985868742842e-02  3.758432748210029e-02  4.962415672517834e+00
8.7500  -5.004337056894682e-01  1.064756972057785e-01  5.668537047728311e-02  4.943314629522652e+00
8.7600  -4.992702414139959e-01  1.262095026312316e-01  7.964419277211432e-02  4.920355807227820e+00
8.7700  -4.979096817168571e-01  1.458934847083735e-01  1.064245444017621e-01  4.893575455598173e+00
8.7800  -4.963525637021389e-01  1.655198728504041e-01  1.369841415420698e-01  4.863015858457866e+00
8.7900  -4.945995020686682e-01  1.850809192067091e-01  1.712747332720020e-01  4.828725266727933e+00
8.8000  -4.926511888673486e-01  2.045689017214558e-01  2.092421777576133e-01  4.790757822242321e+00
8.8100  -4.905083932279626e-01  2.239761271820058e-01  2.508265277372502e-01  4.749173472262686e+00
8.8200  -4.881719610555431e-01  2.432949342559420e-01  2.959621251730156e-01  4.704037874826921e+00
8.8300  -4.856428146964387e-01  2.625176965155093e-01  3.445777049190453e-01  4.655422295080892e+00
8.8400  -4.829219525742022e-01  2.816368254482772e-01  3.965965072429169e-01  4.603403492757020e+00
8.8500  -4.800104487954449e-01  3.006447734528340e-01  4.519363990225294e-01  4.548063600977406e+00
8.8600  -4.769094527258159e-01  3.195340368183312e-01  5.105100034270932e-01  4.489489996572843e+00
8.8700  -4.736201885362694e-01  3.382971586867001e-01  5.722248378774718e-01  4.427775162122464e+00
8.8800  -4.701439547198031e-01  3.569267319963745e-01  6.369834600680588e-01  4.363016539931877e+00
8.8900  -4.664821235788558e-01  3.754154024063535e-01  7.046836218196215e-01  4.295316378180313e+00
8.9000  -4.626361406835675e-01  3.937558711994529e-01  7.752184305202008e-01  4.224781569479734e+00
8.9100  -4.586075243011160e-01  4.119408981635984e-01  8.484765178991605e-01  4.151523482100774e+00
8.9200  -4.543978647963557e-01  4.299633044500216e-01  9.243422158679099e-01  4.075657784132025e+00
8.9300  -4.500088240039929e-01  4.478159754072338e-01  1.002695739149661e+00  3.997304260850273e+00
8.9400  -4.454421345725495e-01  4.654918633896549e-01  1.083413374409866e+00  3.916586625590071e+00
8.9500  -4.406995992803693e-01  4.829839905397915e-01  1.166367675588707e+00  3.833632324411228e+00
8.9600  -4.357830903239419e-01  5.002854515428650e-01  1.251427665127242e+00  3.748572334872692e+00
8.9700  -4.306945485788203e-01  5.173894163528026e-01  1.338459040769468e+00  3.661540959230468e+00
8.9800  -4.254359828334275e-01  5.342891328885127e-01  1.427324387613794e+00  3.572675612386144e+00
8.9900  -4.200094689960530e-01  5.509779296993856e-01  1.517883395079106e+00  3.482116604920833e+00
9.0000  -4.144171492753531e-01  5.674492185989609e-01  1.609993078442857e+00  3.390006921557080e+00
9.0100  -4.086612313346775e-01  5.836964972657264e-01  1.703508004601390e+00  3.296491995398546e+00
9.0200  -4.027439874205559e-01  5.997133518100206e-01  1.798280521696048e+00  3.201719478303889e+00
9.0300  -3.966677534656911e-01  6.154934593060243e-01  1.894160992242483e+00  3.105839007757452e+00
9.0400  -3.904349281668091e-01  6.310305902878435e-01  1.990998029395121e+00  3.009001970604813e+00
9.0500  -3.840479720377330e-01  6.463186112086964e-01  2.088638735973690e+00  2.911361264026244e+00
9.0600  -3.775094064380532e-01  6.613514868622362e-01  2.186928945874453e+00  2.813071054125481e+00
9.0700  -3.708218125777780e-01  6.761232827650510e-01  2.285713467484945e+00  2.714286532514989e+00
9.0800  -3.639878304983569e-01  6.906281674994018e-01  2.384836328717909e+00  2.615163671282026e+00
9.0900  -3.570101580304791e-01  7.048604150152743e-01  2.484141023277524e+00  2.515858976722410e+00
9.1000  -3.498915497290599e-01  7.188144068908345e-01  2.583470757769111e+00  2.416529242230824e+00
9.1100  -3.426348157858317e-01  7.324846345503966e-01  2.682668699262140e+00  2.317331300737794e+00
9.1200  -3.352428209199743e-01  7.458657014390261e-01  2.781578222915652e+00  2.218421777084282e+00
9.1300  -3.277184832472180e-01  7.589523251529228e-01  2.880043159275139e+00  2.119956840724797e+00
9.1400  -3.200647731278672e-01  7.717393395247381e-01  2.977908040850395e+00  2.022091959149543e+00
9.1500  -3.122847119942009e-01  7.842216966630088e-01  3.075018347585041e+00  1.924981652414897e+00
9.1600  -3.043813711577103e-01  7.963944689448980e-01  3.171220750830130e+00  1.828779249169808e+00
9.1700  -2.963578705966468e-01  8.082528509614568e-01  3.266363355436615e+00  1.733636644563322e+00
9.1800  -2.882173777243572e-01  8.197921614146432e-01  3.360295939584462e+00  1.639704060415474e+00
9.1900  -2.799631061388936e-01  8.310078449653423e-01  3.452870191969712e+00  1.547129808030225e+00
9.2000  -2.715983143543905e-01  8.418954740316648e-01  3.543939945975008e+00  1.456060054024928e+00
9.2100  -2.631263045147116e-01  8.524507505368102e-01  3.633361410453855e+00  1.366638589546080e+00
9.2200  -2.545504210898717e-01  8.626695076058061e-01  3.720993396764220e+00  1.279006603235715e+00
9.2300  -2.458740495557507e-01  8.725477112104518e-01  3.806697541692990e+00  1.193302458306944e+00
9.2400  -2.371006150576187e-01  8.820814617618210e-01  3.890338525919354e+00  1.109661474080579e+00
9.2500  -2.282335810580027e-01  8.912669956496900e-01  3.971784287672123e+00  1.028215712327810e+00
9.2600  -2.192764479694251e-01  9.001006867282870e-01  4.050906231243669e+00  9.490937687562626e-01
9.2700  -2.102327517725562e-01  9.085790477477749e-01  4.127579430031267e+00  8.724205699686632e-01
9.2800  -2.011060626203265e-01  9.166987317309027e-01  4.201682823785227e+00  7.983171762147018e-01
9.2900  -1.918999834285470e-01  9.244565332942815e-01  4.273099409752405e+00  7.269005902475246e-01
9.3000  -1.826181484535979e-01  9.318493899137638e-01  4.341716427413268e+00  6.582835725866605e-01
9.3100  -1.732642218577433e-01  9.388743831334276e-01  4.407425536520871e+00  5.925744634790575e-01
9.3200  -1.638418962626411e-01  9.455287397176865e-01  4.470122988160582e+00  5.298770118393464e-01
9.3300  -1.543548912916181e-01  9.518098327460710e-01  4.529709788560518e+00  4.702902114394112e-01
9.3400  -1.448069521012849e-01  9.577151826502506e-01  4.586091855394014e+00  4.139081446059147e-01
9.3500  -1.352018479030717e-01  9.632424581928855e-01  4.639180166327363e+00  3.608198336725646e-01
9.3600  -1.255433704752683e-01  9.683894773879222e-01  4.688890899578266e+00  3.111091004216633e-01
9.3700  -1.158353326661548e-01  9.731542083619694e-01  4.735145566263057e+00  2.648544337368726e-01
9.3800  -1.060815668888150e-01  9.775347701564148e-01  4.777871134323773e+00  2.221288656761566e-01
9.3900  -9.628592360822615e-02  9.815294334699654e-01  4.817000143839356e+00  1.829998561605750e-01
9.4000  -8.645226982122221e-02  9.851366213413185e-01  4.852470813538941e+00  1.475291864609882e-01
9.4100  -7.658448752993136e-02  9.883549097716948e-01  4.884227138349075e+00  1.157728616508562e-01
9.4200  -6.668647220928935e-02  9.911830282869847e-01  4.912218977820787e+00  8.778102217914341e-02
9.4300  -5.676213126923464e-02  9.936198604392911e-01  4.936402135296981e+00  6.359786470295156e-02
9.4400  -4.681538251219188e-02  9.956644442476646e-01  4.956738427695054e+00  4.326157230487873e-02
9.4500  -3.685015258645261e-02  9.973159725778636e-01  4.973195745794651e+00  2.680425420528349e-02
9.4600  -2.687037543606415e-02  9.985737934609827e-01  4.985748104935287e+00  1.425189506464520e-02
9.4700  -1.687999074783823e-02  9.994374103508301e-01  4.994375686043868e+00  5.624313956066193e-03
9.4800  -6.882942396092646e-03  9.999064823199456e-01  4.999064866927238e+00  9.351330726953020e-04
9.4900  3.116823114260318e-03  9.999808241941898e-01  4.999808243780455e+00  1.917562194807694e-04
9.5000  1.311535820566377e-02  9.996604066258424e-01  4.996604642876723e+00  3.395357123212229e-03
9.5100  2.310871578628962e-02  9.989453561051901e-01  4.989459122420625e+00  1.054087757930914e-02
9.5200  3.309295080822026e-02  9.978359549105907e-01  4.978382964561652e+00  2.161703543828176e-02
9.5300  4.306412182482334e-02  9.963326409970397e-01  4.963393657580679e+00  3.660634241925474e-02
9.5400  5.301829254670480e-02  9.944360078232793e-01  4.944514868277507e+00  5.548513172242724e-02
9.5500  6.295153339562622e-02  9.921468041175218e-01  4.921776404603060e+00  7.822359539687224e-02
9.5600  7.285992305577253e-02  9.894659335818753e-01  4.895214168595261e+00  1.047858314046740e-01
9.5700  8.273955002175830e-02  9.863944545355920e-01  4.864870099692840e+00  1.351299003070943e-01
9.5800  9.258651414276085e-02  9.829335794972792e-01  4.830792108516671e+00  1.692078914832640e-01
9.5900  1.023969281621713e-01  9.790846747062366e-01  4.793034001223086e+00  2.069659987768476e-01
9.6000  1.121669192521551e-01  9.748492595831104e-01  4.751655394548693e+00  2.483446054512402e-01
9.6100  1.218926305425170e-01  9.702290061300757e-01  4.706721621680772e+00  2.932783783191609e-01
9.6200  1.315702226432656e-01  9.652257382707854e-01  4.658303629101914e+00  3.416963708980199e-01
9.6300  1.411958751602787e-01  9.598414311303453e-01  4.606477864571747e+00  3.935221354281859e-01
9.6400  1.507657882034680e-01  9.540782102556001e-01  4.551326156422646e+00  4.486738435772875e-01
9.6500  1.602761838868509e-01  9.479383507760374e-01  4.492935584359969e+00  5.070644156399653e-01
9.6600  1.697233078199352e-01  9.414242765056412e-01  4.431398341970850e+00  5.686016580290838e-01
9.6700  1.791034305898285e-01  9.345385589860511e-01  4.366811591158624e+00  6.331884088413092e-01
9.6800  1.884128492334873e-01  9.272839164714015e-01  4.299277308732705e+00  7.007226912672271e-01
9.6900  1.976478886995251e-01  9.196632128552453e-01  4.228902125396162e+00  7.710978746037711e-01
9.7000  2.068049032990009e-01  9.116794565399827e-01  4.155797157385191e+00  8.442028426147411e-01
9.7100  2.158802781446170e-01  9.033357992492435e-01  4.080077831026347e+00  9.199221689735854e-01
9.7200  2.248704305777581e-01  8.946355347836900e-01  4.001863700488495e+00  9.981362995114392e-01
9.7300  2.337718115828053e-01  8.855820977207337e-01  3.921278259017276e+00  1.078721740982658e+00
9.7400  2.425809071881717e-01  8.761790620586776e-01  3.838448743950120e+00  1.161551256049813e+00
9.7500  2.512942398535016e-01  8.664301398058192e-01  3.753505935819657e+00  1.246494064180277e+00
9.7600  2.599083698424893e-01  8.563391795150717e-01  3.666583951862731e+00  1.333416048137203e+00
9.7700  2.684198965807732e-01  8.459101647646832e-01  3.577820034261067e+00  1.422179965738867e+00
9.7800  2.768254599983704e-01  8.351472125856506e-01  3.487354333447910e+00  1.512645666552024e+00
9.7900  2.851217418561216e-01  8.240545718364523e-01  3.395329686822793e+00  1.604670313177140e+00
9.8000  2.933054670556224e-01  8.126366215257379e-01  3.301891393223827e+00  1.698108606776105e+00
9.8100  3.013734049321242e-01  8.008978690836412e-01  3.207186983513587e+00  1.792813016486343e+00
9.8200  3.093223705298939e-01  7.888429485823955e-01  3.111365987640839e+00  1.888634012359089e+00
9.8300  3.171492258595295e-01  7.764766189069536e-01  3.014579698545873e+00  1.985420301454056e+00
9.8400  3.248508811367346e-01  7.638037618763380e-01  2.916980933282229e+00  2.083019066717701e+00
9.8500  3.324242960020637e-01  7.508293803164592e-01  2.818723791731991e+00  2.181276208267939e+00
9.8600  3.398664807211554e-01  7.375585960851655e-01  2.719963413295602e+00  2.280036586704329e+00
9.8700  3.471744973649813e-01  7.239966480503023e-01  2.620855731940366e+00  2.379144268059564e+00
9.8800  3.543454609696430e-01  7.101488900215798e-01  2.521557229994409e+00  2.478442770005521e+00
9.8900  3.613765406752610e-01  6.960207886370657e-01  2.422224691074815e+00  2.577775308925113e+00
9.9000  3.682649608435051e-01  6.816179212051374e-01  2.323014952540064e+00  2.676985047459863e+00
9.9100  3.750080021533240e-01  6.669459735027428e-01  2.224084657857606e+00  2.775915342142322e+00
9.9200  3.816030026744441e-01  6.520107375308449e-01  2.125590009277582e+00  2.874409990722347e+00
9.9300  3.880473589182119e-01  6.368181092279308e-01  2.027686521203184e+00  2.972313478796744e+00
9.9400  3.943385268653652e-01  6.213740861424883e-01  1.930528774647063e+00  3.069471225352867e+00
9.9500  4.004740229703279e-01  6.056847650653731e-01  1.834270173161481e+00  3.165729826838450e+00
9.9600  4.064514251416319e-01  5.897563396229957e-01  1.739062700627571e+00  3.260937299372359e+00
9.9700  4.122683736980792e-01  5.735950978322830e-01  1.645056681286132e+00  3.354943318713798e+00
9.9800  4.179225723002660e-01  5.572074196183761e-01  1.552400542388845e+00  3.447599457611085e+00
9.9900  4.234117888571016e-01  5.405997742960464e-01  1.461240579844682e+00  3.538759420155249e+00
10.0000  4.287338564069646e-01  5.237787180158237e-01  1.371720727231499e+00  3.628279272768432e+00
10.0100  4.338866739731476e-01  5.067508911758437e-01  1.283982328537559e+00  3.716017671462373e+00
10.0200  4.388682073932536e-01  4.895230158004386e-01  1.198163914991782e+00  3.801836085008149e+00
10.0300  4.436764901222165e-01  4.721018928865032e-01  1.114400986335097e+00  3.885599013664834e+00
