# m=1, k=39.4784, p=3
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
0.4600  4.059327413081416e-01  1.737227293851555e-01  1.508979335251399e-02  8.802392437436525e-01
0.4700  4.073885776844440e-01  1.173591540074027e-01  6.886585514666629e-03  8.897439147425120e-01
0.4800  4.082785155864303e-01  6.057303595616532e-02  1.834546342473449e-03  8.955875823480616e-01
0.4900  4.085992338586003e-01  3.545607716540323e-03  6.285667039795141e-06  8.976997948293839e-01
0.5000  4.083492327765638e-01  -5.354030174067425e-02  1.433281955241223e-03  8.960530323197972e-01
0.5100  4.075288432433493e-01  -1.105016226697889e-01  6.105304306328204e-03  8.906632586457528e-01
0.5200  4.061402223963990e-01  -1.671564039170222e-01  1.397063168523533e-02  8.815896622335218e-01
0.5300  4.041873356722039e-01  -2.233251592553090e-01  2.493706337820456e-02  8.689335925592432e-01
0.5400  4.016759255414321e-01  -2.788321842483522e-01  3.887369348635351e-02  8.528367199443555e-01
0.5500  3.986134672892509e-01  -3.335068277633439e-01  5.561340208238436e-02  8.334784668445536e-01
0.5600  3.950091123703260e-01  -3.871847031041371e-01  7.495599715891937e-02  8.110727774191228e-01
0.5700  3.908736200128536e-01  -4.397088248606812e-01  9.667192533018060e-02  7.858643084600122e-01
0.5800  3.862192778783868e-01  -4.909306589369033e-01  1.205064559421110e-01  7.581241381740473e-01
0.5900  3.810598127018767e-01  -5.407110747927454e-01  1.461842332017629e-01  7.281450994432141e-01
0.6000  3.754102919374160e-01  -5.889211906769533e-01  1.734140844141802e-01  6.962368507765969e-01
0.6100  3.692870175181616e-01  -6.354431044923617e-01  2.018939695234453e-01  6.627208011031896e-01
0.6200  3.627074129028210e-01  -6.801705048798941e-01  2.313159578542850e-01  6.279250038770146e-01
0.6300  3.556899046253458e-01  -7.230091590858914e-01  2.613711220610439e-01  5.921791318557570e-01
0.6400  3.482537995889575e-01  -7.638772761452650e-01  2.917542465055548e-01  5.558096366785877e-01
0.6500  3.404191593506743e-01  -8.027057458281304e-01  3.221682571927475e-01  5.191351874209793e-01
0.6600  3.322066726288207e-01  -8.394382556211937e-01  3.523282925001762e-01  4.824624701383313e-01
0.6700  3.236375272346789e-01  -8.740312897127642e-01  3.819653476984790e-01  4.460824165745043e-01
0.6800  3.147332825819076e-01  -9.064540154925096e-01  4.108294411012474e-01  4.102669152810723e-01
0.6900  3.055157438652629e-01  -9.366880644402427e-01  4.386922650324041e-01  3.752660429429753e-01
0.7000  2.960068389254148e-01  -9.647272154444337e-01  4.653493001095854e-01  3.413058382862227e-01
0.7100  2.862284987312792e-01  -9.905769895490987e-01  4.906213861120776e-01  3.085866260569531e-01
0.7200  2.762025423173975e-01  -1.014254165871557e+00  5.143557564939041e-01  2.772818846486745e-01
0.7300  2.659505669136497e-01  -1.035786228963206e+00  5.364265560549095e-01  2.475376383800607e-01
0.7400  2.554938439000868e-01  -1.055210758206107e+00  5.567348721169538e-01  2.194723444697331e-01
0.7500  2.448532211129780e-01  -1.072574769959579e+00  5.752083185769216e-01  1.931772356107627e-01
0.7600  2.340490319211920e-01  -1.087934023106857e+00  5.918002193167362e-01  1.687170718245168e-01
0.7700  2.231010113865699e-01  -1.101352298419133e+00  6.064884426165535e-01  1.461312499988935e-01
0.7800  2.120282197195608e-01  -1.112900661772241e+00  6.192739414865455e-01  1.254352161456268e-01
0.7900  2.008489731434989e-01  -1.122656720741035e+00  6.301790563125074e-01  1.066221238388727e-01
0.8000  1.895807821886473e-01  -1.130703883479961e+00  6.392456360583331e-01  8.966468236619014e-02
0.8100  1.782402973514964e-01  -1.137130628097842e+00  6.465330326790965e-01  7.451713963894203e-02
0.8200  1.668432619764896e-01  -1.142029789972346e+00  6.521160205921408e-01  6.111734765228355e-02
0.8300  1.554044721468902e-01  -1.145497873646060e+00  6.560826892638226e-01  4.938886202178498e-02
0.8400  1.439377433091946e-01  -1.147634395121332e+00  6.585323524327524e-01  3.924303161782727e-02
0.8500  1.324558833014727e-01  -1.148541259543250e+00  6.595735124365971e-01  3.058103933986622e-02
0.8600  1.209706714102090e-01  -1.148322178445486e+00  6.593219127548928e-01  2.329586040387820e-02
0.8700  1.094928430424384e-01  -1.147082129946508e+00  6.578987064213087e-01  1.727410996077041e-02
0.8800  9.803207956987010e-02  -1.144926864535907e+00  6.554287625680117e-01  1.239775724795867e-02
0.8900  8.659700287883132e-02  -1.141962458392227e+00  6.520391281886091e-01  8.545688653565212e-03
0.9000  7.519517414370763e-02  -1.138294915532572e+00  6.478576573636525e-01  5.595106922867212e-03
0.9100  6.383309633149462e-02  -1.134029819516301e+00  6.430118157760871e-01  3.422758166773588e-03
0.9200  5.251621994046668e-02  -1.129272034914261e+00  6.376276644196978e-01  1.905982274932665e-03
0.9300  4.124895147611815e-02  -1.124125458313773e+00  6.318290230145748e-01  9.235857478339448e-04
0.9400  3.003466417174213e-02  -1.118692818258789e+00  6.257368108118959e-01  3.565388200941799e-04
0.9500  1.887571046857983e-02  -1.113075523224087e+00  6.194685602002875e-01  8.850104595166371e-05
0.9600  7.773435780698949e-03  -1.107373556490716e+00  6.131380968074481e-01  6.181267338227589e-06
0.9700  -3.271806297429240e-03  -1.101684580251606e+00  6.068544571820784e-01  4.608941904989866e-07
0.9800  -1.426041652975592e-02  -1.096038580955714e+00  6.006502854717080e-01  3.816235039440230e-05
0.9900  -2.519244362879070e-02  -1.090352344173007e+00  5.944341172217860e-01  2.104017599946330e-04
1.0000  -3.606701939306114e-02  -1.084532951405951e+00  5.881058613426509e-01  6.174037202928786e-04
1.0100  -4.688235392150485e-02  -1.078488990595069e+00  5.815692514173854e-01  1.356021918020466e-03
1.0200  -5.763575102256915e-02  -1.072130631402693e+00  5.747320453959687e-01  2.519499936904191e-03
1.0300  -6.832362456384518e-02  -1.065369737782416e+00  5.675063390912872e-01  4.197117955415219e-03
1.0400  -7.894151612728280e-02  -1.058120016250661e+00  5.598089843951500e-01  6.473734306325721e-03
1.0500  -8.948411431848136e-02  -1.050297198126625e+00  5.515621021963194e-01  9.429231836868146e-03
1.0600  -9.994527606029649e-02  -1.041819253817342e+00  5.426936788122619e-01  1.313788020982302e-02
1.0700  -1.103180501806753e-01  -1.032606636999790e+00  5.331382333880085e-01  1.766762667549303e-02
1.0800  -1.205947035818965e-01  -1.022582556296575e+00  5.228375422210193e-01  2.307932937045310e-02
1.0900  -1.307667502529745e-01  -1.011673271761013e+00  5.117414043978166e-01  2.942594880345297e-02
1.1000  -1.408249833586544e-01  -9.998084131872105e-01  4.998084315399639e-01  3.675171480818484e-02
1.1100  -1.507595106070261e-01  -9.869213169475419e-01  4.870068429227353e-01  4.509128780757710e-02
1.1200  -1.605597930632133e-01  -9.729493777408300e-01  4.733152458231342e-01  5.446893467093866e-02
1.1300  -1.702146875388368e-01  -9.578344113172156e-01  4.587233797516985e-01  6.489774067646002e-02
1.1400  -1.797124926460613e-01  -9.415230239384280e-01  4.432328023030809e-01  7.637888003859712e-02
1.1500  -1.890409985611607e-01  -9.239669840434966e-01  4.268574938012176e-01  8.890096804482750e-02
1.1600  -1.981875404959050e-01  -9.051235913288639e-01  4.096243577900301e-01  1.024395179947554e-01
1.1700  -2.071390558260050e-01  -8.849560382274031e-01  3.915735947975705e-01  1.169565257785663e-01
1.1800  -2.158821447747591e-01  -8.634337585920558e-01  3.727589277382023e-01  1.324002040131163e-01
1.1900  -2.244031344974341e-01  -8.405327582654258e-01  3.532476588586424e-01  1.487048861271894e-01
1.2000  -2.326881463583625e-01  -8.162359221549980e-01  3.331205403081099e-01  1.657911186236527e-01
1.2100  -2.407231661389130e-01  -7.905332924422330e-01  3.124714432297785e-01  1.835659569356422e-01
1.2200  -2.484941168611393e-01  -7.634223126391720e-01  2.914068137176709e-01  2.019234768487335e-01
1.2300  -2.559869338598102e-01  -7.349080323737206e-01  2.700449080237068e-01  2.207455094173610e-01
1.2400  -2.631876416855368e-01  -7.050032680383059e-01  2.485148039723457e-01  2.399026027228266e-01
1.2500  -2.700824323746874e-01  -6.737287147782566e-01  2.269551905583807e-01  2.592552087886735e-01
1.2600  -2.766577445786265e-01  -6.411130057263188e-01  2.055129430557174e-01  2.786550885982272e-01
1.2700  -2.829003430063882e-01  -6.071927149063808e-01  1.843414965176907e-01  2.979469225824392e-01
1.2800  -2.887973976020558e-01  -5.720123008287822e-01  1.635990361497186e-01  3.169701083168953e-01
1.2900  -2.943365618516611e-01  -5.356239884754034e-01  1.434465285151495e-01  3.355607216529620e-01
1.3000  -2.995060495950665e-01  -4.980875881166851e-01  1.240456227179483e-01  3.535536122869407e-01
1.3100  -3.042947097066785e-01  -4.594702502043754e-01  1.055564554114357e-01  3.707846000232480e-01
1.3200  -3.086920980054846e-01  -4.198461564307517e-01  8.813539753483762e-02  3.870927338894074e-01
1.3300  -3.126885457601782e-01  -3.792961479231172e-01  7.193278391465761e-02  4.023225729769248e-01
1.3400  -3.162752241692936e-01  -3.379072924359861e-01  5.709066914070950e-02  4.163264455588729e-01
1.3500  -3.194442042193602e-01  -2.957723932958238e-01  4.374065431796973e-02  4.289666417920765e-01
1.3600  -3.221885113560312e-01  -2.529894437271306e-01  3.200182931868148e-02  4.401174952365947e-01
1.3700  -3.245021744436553e-01  -2.096610310264245e-01  2.197887396553166e-02  4.496673095675129e-01
1.3800  -3.263802685373940e-01  -1.658936958348848e-01  1.376035915887863e-02  4.575200892220910e-01
1.3900  -3.278189510481389e-01  -1.217972524743592e-01  7.417285355151399e-03  4.635970362838257e-01
1.4000  -3.288154909433369e-01  -7.748407693960975e-02  3.001891089591682e-03  4.678377805748639e-01
1.4100  -3.293682906955014e-01  -3.306836966818031e-02  5.467585362557138e-04  4.702013155885400e-01
1.4200  -3.294769007635777e-01  1.133459937370453e-02  6.423657148119161e-05  4.706666193854912e-01
1.4300  -3.291420264693007e-01  5.560925545469156e-02  1.546194646112572e-03  4.692329467082166e-01
1.4400  -3.283655272099811e-01  9.964048568830929e-02  4.964113194101084e-03  4.659197861232305e-01
1.4500  -3.271504080294773e-01  1.433143994494308e-01  1.026950854477551e-02  4.607664837434195e-01
1.4600  -3.255008036491488e-01  1.865190746524255e-01  1.739468260459854e-02  4.538315427746304e-01
1.4700  -3.234219551390120e-01  2.291452821714795e-01  2.625378017072348e-02  4.451916155309518e-01
1.4800  -3.209201794848645e-01  2.710871810335795e-01  3.674412986036635e-02  4.349402114453311e-01
1.4900  -3.180028323786017e-01  3.122429774813786e-01  4.874783849321836e-02  4.231861507597174e-01
1.5000  -3.146782646251955e-01  3.525155415759855e-01  6.213360352630519e-02  4.100517988340479e-01
1.5100  -3.109557726198423e-01  3.918129756757459e-01  7.675870395394131e-02  3.956711202236156e-01
1.5200  -3.068455434017713e-01  4.300491298716019e-01  9.247112705166095e-02  3.801875947372815e-01
1.5300  -3.023585948363998e-01  4.671440602664348e-01  1.091117865211052e-01  3.637520395450131e-01
1.5400  -2.975067115144256e-01  5.030244268378011e-01  1.265167869977492e-01  3.465203820368079e-01
1.5500  -2.923023769846655e-01  5.376238285030478e-01  1.445196904871373e-01  3.286514275732727e-01
1.5600  -2.867587029568160e-01  5.708830738953206e-01  1.629537420300850e-01  3.103046645780647e-01
1.5700  -2.808893561208006e-01  6.027503872412978e-01  1.816540146597672e-01  2.916381467065287e-01
1.5800  -2.747084832311379e-01  6.331815495903225e-01  2.004594373708010e-01  2.728064882152982e-01
1.5900  -2.682306350981344e-01  6.621399764649255e-01  2.192146742164860e-01  2.539590043093843e-01
1.6000  -2.614706901131076e-01  6.895967337711334e-01  2.377718276139077e-01  2.352380233269257e-01
1.6100  -2.544437779128861e-01  7.155304945117862e-01  2.559919442881406e-01  2.167773923160787e-01
1.6200  -2.471652037601745e-01  7.399274394778533e-01  2.737463078461261e-01  1.987011920429779e-01
1.6300  -2.396503741817975e-01  7.627811056439419e-01  2.909175075636972e-01  1.811226719179239e-01
1.6400  -2.319147243671719e-01  7.840921864596776e-01  3.074002784335589e-01  1.641434099005731e-01
1.6500  -2.239736477854851e-01  8.038682886053113e-01  3.231021127126161e-01  1.478526972886451e-01
1.6600  -2.158424284328611e-01  8.221236500668471e-01  3.379436479996178e-01  1.323271435324760e-01
1.6700  -2.075361760711818e-01  8.388788245841933e-01  3.518588411678789e-01  1.176304919501218e-01
1.6800  -1.990697647690617e-01  8.541603376381367e-01  3.647949411970479e-01  1.038136335203569e-01
1.6900  -1.904577750035991e-01  8.680003191726902e-01  3.767122770419460e-01  9.091480285427776e-02
1.7000  -1.817144395297247e-01  8.804361182043227e-01  3.875838791193480e-01  7.895993801643224e-02
1.7100  -1.728535931729697e-01  8.915099043555322e-01  3.973949547820051e-01  6.796318408672668e-02
1.7200  -1.638886266519305e-01  9.012682611748538e-01  4.061422393005722e-01  5.792751920766475e-02
1.7300  -1.548324444891857e-01  9.097617758769024e-01  4.138332444233476e-01  4.884548131298955e-02
1.7400  -1.456974270244210e-01  9.170446298630333e-01  4.204854265803138e-01  4.069997373438062e-02
1.7500  -1.364953965014247e-01  9.231741940743065e-01  4.261252963023726e-01  3.346512837231261e-02
1.7600  -1.272375871617655e-01  9.282106328922635e-01  4.307874895071281e-01  2.710720602761280e-02
1.7700  -1.179346192425704e-01  9.322165199478539e-01  4.345138200318437e-01  2.158551474928407e-02
1.7800  -1.085964767440437e-01  9.352564688325559e-01  4.373523312465707e-01  1.685332858783824e-02
1.7900  -9.923248880427596e-02  9.373967813356274e-01  4.393563628291970e-01  1.285879087881982e-02
1.8000  -8.985131449449674e-02  9.387051154641827e-01  4.405836468993123e-01  9.545788048724043e-03
1.8100  -8.046093082715633e-02  9.392501751443346e-01  4.410954457543316e-01  6.854781870463744e-03
1.8200  -7.106862375197806e-02  9.391014231572082e-01  4.409557414879469e-01  4.723590039573353e-03
1.8300  -6.168098190122995e-02  9.383288185375953e-01  4.402304858490798e-01  3.088106844334802e-03
1.8400  -5.230389283472696e-02  9.370025793590885e-01  4.389869168627925e-01  1.882957519571886e-03
1.8500  -4.294254152725353e-02  9.351929715505881e-01  4.372929470188096e-01  1.042081569463014e-03
1.8600  -3.360141083592830e-02  9.329701241373656e-01  4.352166262664456e-01  4.992418915613909e-04
1.8700  -2.428428368224099e-02  9.304038710769587e-01  4.328256816574950e-01  1.884579117925747e-04
1.8800  -1.499424668277881e-02  9.275636196670649e-01  4.301871342649337e-01  4.436213473535028e-05
1.8900  -5.733694963727717e-03  9.245182453397663e-01  4.273669929830602e-01  2.480517157931568e-06
1.9000  3.495660947869019e-03  9.213347929905532e-01  4.244289003874728e-01  5.621165736436723e-07
1.9100  1.269259248587061e-02  9.180259720300697e-01  4.213858426608772e-01  2.690850018156237e-05
1.9200  2.185555950440515e-02  9.145309114036086e-01  4.181833939563576e-01  1.373802393982352e-04
1.9300  3.098237158587288e-02  9.107841402222501e-01  4.147638750401916e-01  3.913654263699000e-04
1.9400  4.007018772975776e-02  9.067210262457719e-01  4.110715097180929e-01  8.466474669147658e-04
1.9500  4.911552518007122e-02  9.022778677822332e-01  4.070526753448265e-01  1.559174985611251e-03
1.9600  5.811426928173239e-02  8.973920074414881e-01  4.026562075099319e-01  2.582776500462715e-03
1.9700  6.706168458020879e-02  8.920019668799538e-01  3.978337544588531e-01  3.968824161437346e-03
1.9800  7.595242736949327e-02  8.860476015464138e-01  3.925401761030762e-01  5.765851543897804e-03
1.9900  8.478055988287424e-02  8.794702742923131e-01  3.867339816818982e-01  8.019131271456766e-03
2.0000  9.353956630878825e-02  8.722130465470275e-01  3.803777992834236e-01  1.077021909206741e-02
2.0100  1.022223708001749e-01  8.642208855814756e-01  3.734388695376150e-01  1.405647192208218e-02
2.0200  1.108213576300522e-01  8.554408861950111e-01  3.658895548870530e-01  1.791054827842142e-02
2.0300  1.193283936284045e-01  8.458225049639723e-01  3.577078549517644e-01  2.235990040879856e-02
2.0400  1.277348530158532e-01  8.353178049891233e-01  3.488779176659235e-01  2.742626827145542e-02
2.0500  1.360316447279440e-01  8.238817088773808e-01  3.393905351113566e-01  3.312518627428327e-02
2.0600  1.442092423002417e-01  8.114722574948717e-01  3.292436123419117e-01  3.946551432234901e-02
2.0700  1.522577163588332e-01  7.980508718379979e-01  3.184425970206943e-01  4.644900520600872e-02
2.0800  1.601667697334040e-01  7.835826151914759e-01  3.070008574151563e-01  5.406992065281354e-02
2.0900  1.679257751809293e-01  7.680364525821124e-01  2.949399962474577e-01  6.231470843090563e-02
2.1000  1.755238156773927e-01  7.513855043992925e-01  2.822900881106896e-01  7.116175269828330e-02
2.1100  1.829497272030852e-01  7.336072909426608e-01  2.690898286621148e-01  8.058120931444249e-02
2.1200  1.901921439142138e-01  7.146839645790110e-01  2.553865846131865e-01  9.053493704772363e-02
2.1300  1.972395455601332e-01  6.946025261484612e-01  2.412363346659119e-01  1.009765345098798e-01
2.1400  2.040803069718693e-01  6.733550222586735e-01  2.267034930004893e-01  1.118514912243426e-01
2.1500  2.107027494141693e-01  6.509387201487903e-01  2.118606086944726e-01  1.230974594916993e-01
2.1600  2.170951935605375e-01  6.273562568948702e-01  1.967879365325712e-01  1.346446516711049e-01
2.1700  2.232460138190923e-01  6.026157598681243e-01  1.815728770207184e-01  1.464163651771871e-01
2.1800  2.291436937071001e-01  5.767309355475272e-01  1.663092860087630e-01  1.583296349374815e-01
2.1900  2.347768819442223e-01  5.497211240297694e-01  1.510966571022765e-01  1.702960103158458e-01
2.2000  2.401344489093583e-01  5.216113168713590e-01  1.360391829441366e-01  1.822224506434863e-01
2.2100  2.452055430839807e-01  4.924321362381608e-01  1.212447044000393e-01  1.940123305813310e-01
2.2200  2.499796470865027e-01  4.622197737238438e-01  1.068235596106607e-01  2.055665436431561e-01
2.2300  2.544466328879423e-01  4.310158876264773e-01  9.288734769322006e-02  2.167846894211272e-01
2.2400  2.585968157893297e-01  3.988674579366642e-01  7.954762450042831e-02  2.275663274599302e-01
2.2500  2.624210067362898e-01  3.658265987847842e-01  6.691455018922175e-02  2.378122784078561e-01
2.2600  2.659105625462749e-01  3.319503286119017e-01  5.509551033277475e-02  2.474259511150448e-01
2.2700  2.690574336292189e-01  2.973002988605139e-01  4.419373385127544e-02  2.563146728258328e-01
2.2800  2.718542087930305e-01  2.619424825187663e-01  3.430693207404709e-02  2.643909985891458e-01
2.2900  2.742941567413581e-01  2.259468243857038e-01  2.552598372499203e-02  2.715739755405306e-01
2.3000  2.763712638923525e-01  1.893868554459495e-01  1.793369050785248e-02  2.777903378286158e-01
2.3100  2.780802681735498e-01  1.523392742401827e-01  1.160362723801279e-02  2.829756086867067e-01
2.3200  2.794166884792217e-01  1.148834985834211e-01  6.599109123383459e-03  2.870750874868604e-01
2.3300  2.803768495122171e-01  7.710119140725467e-02  2.972296858209061e-03  2.900447015392366e-01
2.3400  2.809579017719970e-01  3.907576487636770e-02  7.634577003365858e-04  2.918517048739508e-01
2.3500  2.811578364937045e-01  8.918672463078601e-04  3.977135925183826e-07  2.924752092072435e-01
2.3600  2.809754953890944e-01  -3.736514281800133e-02  6.980769489048182e-04  2.919065356723337e-01
2.3700  2.804105750883232e-01  -7.560972956032795e-02  2.858415602092965e-03  2.901493795968709e-01
2.3800  2.794636262312354e-01  -1.137567160751370e-01  6.470295226099671e-03  2.872197845305867e-01
2.3900  2.781360472071447e-01  -1.517218178264921e-01  1.150975500228763e-02  2.831459257577914e-01
2.4000  2.764300725924342e-01  -1.894221687387437e-01  1.794037900484455e-02  2.779677075547661e-01
2.4100  2.743487563848253e-01  -2.267768349713304e-01  2.571386643980701e-02  2.717361823571329e-01
2.4200  2.718959501811459e-01  -2.637073116805421e-01  3.477077311688928e-02  2.645128036765089e-01
2.4300  2.690762764911628e-01  -3.001379983307980e-01  4.504140902100904e-02  2.563685279471151e-01
2.4400  2.658950974228437e-01  -3.359966484415520e-01  5.644687388197794e-02  2.473827834014632e-01
2.4500  2.623584790137003e-01  -3.712147900368022e-01  6.890021017103357e-02  2.376423264947896e-01
2.4600  2.584731515180734e-01  -4.057281134947142e-01  8.230765103998983e-02  2.272400082630295e-01
2.4700  2.542464659909225e-01  -4.394768239665914e-01  9.656993940188117e-02  2.162734742704512e-01
2.4800  2.496863475344911e-01  -4.724059560382178e-01  1.115836936501913e-01  2.048438224621238e-01
2.4900  2.448012455948725e-01  -5.044656488329550e-01  1.272427954262271e-01  1.930542432846267e-01
2.5000  2.396000817108179e-01  -5.356113802952395e-01  1.434397753508858e-01  1.810086658964019e-01
2.5100  2.340921951270284e-01  -5.658041599357256e-01  1.600671737002861e-01  1.688104331949915e-01
2.5200  2.282872866886644e-01  -5.950106798559986e-01  1.770188545713489e-01  1.565610267955962e-01
2.5300  2.221953614330077e-01  -6.232034243928218e-01  1.941912540874698e-01  1.443588610701409e-01
2.5400  2.158266702882862e-01  -6.503607392212368e-01  2.114845455601968e-01  1.322981629742036e-01
2.5500  2.091916512789056e-01  -6.764668612253718e-01  2.288037071680532e-01  1.204679517331014e-01
2.5600  2.023008706210458e-01  -7.015119108793428e-01  2.460594805527935e-01  1.089511296136208e-01
2.5700  1.951649640731541e-01  -7.254918492730972e-01  2.631692116808492e-01  9.782369205983220e-02
2.5800  1.877945788827442e-01  -7.484084022654695e-01  2.800575682907764e-01  8.715406250266172e-02
2.5900  1.802003166445503e-01  -7.702689545463758e-01  2.966571311689833e-01  7.700255424036351e-02
2.6000  1.723926773559695e-01  -7.910864166402973e-01  3.129088592963931e-01  6.742095899988132e-02
2.6100  1.643820049243653e-01  -8.108790680835634e-01  3.287624315280341e-01  5.845225918692982e-02
2.6200  1.561784343476809e-01  -8.296703801589891e-01  3.441764698565807e-01  5.013045846431013e-02
2.6300  1.477918407554216e-01  -8.474888216747397e-01  3.591186514318194e-01  4.248052320083821e-02
2.6400  1.392317904618702e-01  -8.643676513323377e-01  3.735657183348909e-01  3.551842553288288e-02
2.6500  1.305074941478352e-01  -8.803447002447226e-01  3.875033956244852e-01  2.925127729087742e-02
2.6600  1.216277622517047e-01  -8.954621481431208e-01  4.009262293785462e-01  2.367754286726363e-02
2.6700  1.126009626154457e-01  -9.097662967555864e-01  4.138373573561869e-01  1.878731823298703e-02
2.6800  1.034349803967568e-01  -9.233073437552829e-01  4.262482255162180e-01  1.456266273070647e-02
2.6900  9.413718022513462e-02  -9.361391605679993e-01  4.381782639744792e-01  1.097796996038501e-02
2.7000  8.471437054733419e-02  -9.483190772013639e-01  4.496545360920232e-01  8.000363996584331e-03
2.7100  7.517277007677475e-02  -9.599076771181017e-01  4.607113742951349e-01  5.590107301280299e-03
2.7200  6.551797623195325e-02  -9.709686050278917e-01  4.713900159749050e-01  3.701006982363200e-03
2.7300  5.575493542093211e-02  -9.815683903222331e-01  4.817382524398899e-01  2.280806454729682e-03
2.7400  4.588791500246575e-02  -9.917762887294087e-01  4.918101034429397e-01  1.271550045171907e-03
2.7500  3.592047672926522e-02  -1.001664144627165e+00  5.016655293158353e-01  6.099086007621263e-04
2.7600  2.585545145517024e-02  -1.011306276323954e+00  5.113701922661110e-01  2.274546699051937e-04
2.7700  1.569491486545337e-02  -1.020779386510121e+00  5.209952779619892e-01  5.087628304873144e-05
2.7800  5.440163967925547e-03  -1.030162499992748e+00  5.306173881956546e-01  2.118724316140649e-06
2.7900  -4.908302397701238e-03  -1.039533934232221e+00  5.403154002101598e-01  1.556081776071470e-06
2.8000  -1.535048942356625e-02  -1.048895219756804e+00  5.500905910143367e-01  4.759980376083947e-05
2.8100  -2.588589430795164e-02  -1.058162682878401e+00  5.598541317182077e-01  2.282590486452246e-04
2.8200  -3.651313030446921e-02  -1.067246237417601e+00  5.695072656410129e-01  6.405981543053612e-04
2.8300  -4.722989844114378e-02  -1.076053534510533e+00  5.789456045663055e-01  1.386403088309673e-03
2.8400  -5.803296526332857e-02  -1.084490043382783e+00  5.880593270981956e-01  2.571951458845263e-03
2.8500  -6.891814159238058e-02  -1.092459174060086e+00  5.967335234940231e-01  4.307637568813992e-03
2.8600  -7.988026272922763e-02  -1.099862443945130e+00  6.048486978004772e-01  6.707442152368418e-03
2.8700  -9.091317055044552e-02  -1.106599690018107e+00  6.122814369740854e-01  9.888237603250810e-03
2.8800  -1.020096979609181e-01  -1.112569328183287e+00  6.189052550071055e-01  1.396892118544055e-02
2.8900  -1.131616561809193e-01  -1.117668660981383e+00  6.245916178699589e-01  1.906937094424595e-02
2.9000  -1.243598253558538e-01  -1.121794234515257e+00  6.292111522958359e-01  2.530922183494850e-02
2.9100  -1.355939489832072e-01  -1.124842244992827e+00  6.326350380602520e-01  3.280646296727707e-02
2.9200  -1.468527326527807e-01  -1.126708994775526e+00  6.347365794540378e-01  4.167586082071440e-02
2.9300  -1.581238475922913e-01  -1.127291397234253e+00  6.353929471391770e-01  5.202721779033279e-02
2.9400  -1.693939395002235e-01  -1.126487529060205e+00  6.344870765640833e-01  6.396348042378032e-02
2.9500  -1.806486431307502e-01  -1.124197227959741e+00  6.319097036761832e-01  7.757871712855739e-02
2.9600  -1.918726030709997e-01  -1.120322732887211e+00  6.275615129119345e-01  9.295599085725303e-02
2.9700  -2.030495011184060e-01  -1.114769363146255e+00  6.213553665047534e-01  1.101651581793279e-01
2.9800  -2.141620906249042e-01  -1.107446231829555e+00  6.132185781967405e-01  1.292606320538157e-01
2.9900  -2.251922381250296e-01  -1.098266988182901e+00  6.030951886661700e-01  1.502791513321345e-01
3.0000  -2.361209725063733e-01  -1.087150582587475e+00  5.909481946101427e-01  1.732376053232007e-01
3.0100  -2.469285419133634e-01  -1.074022046972408e+00  5.767616786914005e-01  1.981309664034658e-01
3.0200  -2.575944784991673e-01  -1.058813282617887e+00  5.605427837240329e-01  2.249303873987589e-01
3.0300  -2.680976710560604e-01  -1.041463846509003e+00  5.423234717926637e-01  2.535815230453984e-01
3.0400  -2.784164454625104e-01  -1.021921726675024e+00  5.221620077252312e-01  2.840031360042833e-01
3.0500  -2.885286527863427e-01  -1.000144096321523e+00  5.001441067033980e-01  3.160860474219069e-01
3.0600  -2.984117647787911e-01  -9.760980360575684e-01  4.763836879977211e-01  3.496924897071121e-01
3.0700  -3.080429763853306e-01  -9.497612131603715e-01  4.510231810119303e-01  3.846559148685832e-01
3.0800  -3.173993147874992e-01  -9.211225066272982e-01  4.242333361076785e-01  4.207813053418286e-01
3.0900  -3.264577543772311e-01  -8.901825667599886e-01  3.962125010817008e-01  4.578460257041246e-01
3.1000  -3.351953369534828e-01  -8.569542982244650e-01  3.671853346226926e-01  4.956012430927061e-01
3.1100  -3.435892963222782e-01  -8.214632559478026e-01  3.374009404361825e-01  5.337739316571374e-01
3.1200  -3.516171863779217e-01  -7.837479438549514e-01  3.071304197484320e-01  5.720694622377117e-01
3.1300  -3.592570116473418e-01  -7.438600073221181e-01  2.766638552466308e-01  6.101747630089319e-01
3.1400  -3.664873591936037e-01  -7.018643113234698e-01  2.463067557547843e-01  6.477620204908802e-01
3.1500  -3.732875307008177e-01  -6.578388975672325e-01  2.163760075762359e-01  6.844928736206488e-01
3.1600  -3.796376735030844e-01  -6.118748154404865e-01  1.871953948851647e-01  7.200230370629774e-01
3.1700  -3.855189092766981e-01  -5.640758232875087e-01  1.590907672087404e-01  7.540072742379055e-01
3.1800  -3.909134590892608e-01  -5.145579584064280e-01  1.323849462796957e-01  7.861046262846781e-01
3.1900  -3.958047634930273e-01  -4.634489761294109e-01  1.073924767376996e-01  8.159837909849877e-01
3.2000  -4.001775963637094e-01  -4.108876604134948e-01  8.441433474003773e-02  8.433285361129633e-01
3.2100  -4.040181712207285e-01  -3.570230104691811e-01  6.373271500223848e-02  8.678430252701287e-01
3.2200  -4.073142388206601e-01  -3.020133100454562e-01  4.560601972230642e-02  8.892569314059217e-01
