# m=1, k=39.4784, p=4
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
5.8000  3.953486349767551e-01  -7.195650745045802e-01  2.588869482233910e-01  2.411130517776986e-01
5.8100  3.880332274442209e-01  -7.432948664049326e-01  2.762436292119633e-01  2.237563707890899e-01
5.8200  3.804871549647093e-01  -7.656996674019170e-01  2.931479903297031e-01  2.068520096713066e-01
5.8300  3.727236093584531e-01  -7.867920793492649e-01  3.095208880633700e-01  1.904791119375907e-01
5.8400  3.647556276315472e-01  -8.065903896738444e-01  3.252940283571021e-01  1.747059716438045e-01
5.8500  3.565960373642275e-01  -8.251181190588216e-01  3.404099551995838e-01  1.595900448012647e-01
5.8600  3.482574067156866e-01  -8.424035516471222e-01  3.548218719138428e-01  1.451781280869450e-01
5.8700  3.397519991851362e-01  -8.584792547062075e-01  3.684933153804627e-01  1.315066846202625e-01
5.8800  3.310917332018413e-01  -8.733815941975142e-01  3.813977045414956e-01  1.186022954591656e-01
5.8900  3.222881465552080e-01  -8.871502521249274e-01  3.935177849226611e-01  1.064822150779363e-01
5.9000  3.133523656203262e-01  -8.998277509175420e-01  4.048449906606610e-01  9.515500933987307e-02
5.9100  3.042950792850485e-01  -9.114589894526061e-01  4.153787447269829e-01  8.462125527348907e-02
5.9200  2.951265174419269e-01  -9.220907946630211e-01  4.251257168011409e-01  7.487428319927149e-02
5.9300  2.858564338721866e-01  -9.317714920161243e-01  4.340990566669772e-01  6.590094333337797e-02
5.9400  2.764940933192693e-01  -9.405504975104657e-01  4.423176191835923e-01  5.768238081670861e-02
5.9500  2.670482625260897e-01  -9.484779332262848e-01  4.498051949086024e-01  5.019480509164765e-02
5.9600  2.575272049926979e-01  -9.556042678924893e-01  4.565897584071703e-01  4.341024159303243e-02
5.9700  2.479386791990864e-01  -9.619799834049407e-01  4.627027442358850e-01  3.729725576427392e-02
5.9800  2.382899400309704e-01  -9.676552677524962e-01  4.681783586045776e-01  3.182164139554126e-02
5.9900  2.285877431439786e-01  -9.726797343813962e-01  4.730529328381318e-01  2.694706716195091e-02
6.0000  2.188383520032905e-01  -9.771021676563906e-01  4.773643230194086e-01  2.263567698064137e-02
6.0100  2.090475473408109e-01  -9.809702937582382e-01  4.811513586180621e-01  1.884864138195910e-02
6.0200  1.992206387799538e-01  -9.843305760904582e-01  4.844533415132866e-01  1.554665848670883e-02
6.0300  1.893624783885011e-01  -9.872280340511391e-01  4.873095956082386e-01  1.269040439173432e-02
6.0400  1.794774759323371e-01  -9.897060838551173e-01  4.897590662099162e-01  1.024093379003710e-02
6.0500  1.695696156166749e-01  -9.918063999643980e-01  4.918399675051697e-01  8.160032494766963e-03
6.0600  1.596424741162881e-01  -9.935687955963936e-01  4.935894757914340e-01  6.410524208488710e-03
6.0700  1.496992397118548e-01  -9.950311207263581e-01  4.950434656069762e-01  4.956534392934872e-03
6.0800  1.397427323654956e-01  -9.962291759782433e-01  4.962362855351449e-01  3.763714464756591e-03
6.0900  1.297754245846401e-01  -9.971966408030819e-01  4.972005702144754e-01  2.799429785418191e-03
6.1000  1.197994629392416e-01  -9.979650143721412e-01  4.979670849553940e-01  2.032915044493307e-03
6.1100  1.098166901128650e-01  -9.985635676598734e-01  4.985645993288073e-01  1.435400671075101e-03
6.1200  9.982866738311437e-02  -9.990193052558700e-01  4.990197861369606e-01  9.802138629179740e-04
6.1300  8.983669744109300e-02  -9.993569355226135e-01  4.993571422885745e-01  6.428577113012091e-04
6.1400  7.984184747299286e-02  -9.995988478041893e-01  4.995989282657314e-01  4.010717341424033e-04
6.1500  6.984497243937500e-02  -9.997650954879748e-01  4.997651230780397e-01  2.348769218328053e-04
6.1600  5.984673849917400e-02  -9.998733838246935e-01  4.998733918405214e-01  1.266081593501758e-04
6.1700  4.984764653586581e-02  -9.999390615204639e-01  4.999390633772130e-01  6.093662265794337e-05
6.1800  3.984805575254657e-02  -9.999751152262363e-01  4.999751155358623e-01  2.488446400839098e-05
6.1900  2.984820731084684e-02  -9.999921661642166e-01  4.999921661949011e-01  7.833804969351547e-06
6.2000  1.984824799563063e-02  -9.999984682466978e-01  4.999984682478709e-01  1.531751999429708e-06
6.2100  9.848253893292054e-03  -9.999999071595328e-01  4.999999071595371e-01  9.284033332625187e-08
6.2200  -1.517459238468898e-04  -9.999999999998652e-01  4.999999999998652e-01  5.233206612200150e-15
6.2300  -1.015174571101859e-02  -9.999998951753967e-01  4.999998951754022e-01  1.048244682649291e-07
6.2400  -2.015173936401433e-02  -9.999983723902477e-01  4.999983723915722e-01  1.627608298237571e-06
6.2500  -3.015169673219327e-02  -9.999918426602885e-01  4.999918426935596e-01  8.157306310946509e-06
6.2600  -4.015153993199592e-02  -9.999743484186407e-01  4.999743487476426e-01  2.565125222840751e-05
6.2700  -5.015111966265821e-02  -9.999375638898643e-01  4.999375658389982e-01  6.243416087297368e-05
6.2800  -6.015019152819646e-02  -9.998707960291295e-01  4.998708043759626e-01  1.291956239090215e-04
6.2900  -7.014839237328463e-02  -9.997609864403211e-01  4.997610150040619e-01  2.389849958105824e-04
6.3000  -8.014521664537257e-02  -9.995927148043963e-01  4.995927977450115e-01  4.072022548622513e-04
6.3100  -9.013999280129088e-02  -9.993482044661124e-01  4.993484168848214e-01  6.515831150544498e-04
6.3200  -1.001318597836502e-01  -9.990073309430128e-01  4.990078236389411e-01  9.921763609372991e-04
6.3300  -1.101197436005531e-01  -9.985476342347163e-01  4.985486889178743e-01  1.451311082007837e-03
6.3400  -1.201023340514782e-01  -9.979443359222175e-01  4.979464487996179e-01  2.053551200269280e-03
6.3500  -1.300780616526380e-01  -9.971703621550321e-01  4.971743655801989e-01  2.825634419694769e-03
6.3600  -1.400450748266107e-01  -9.961963737272100e-01  4.962036075136216e-01  3.796392486280238e-03
6.3700  -1.500012174335441e-01  -9.949908045398758e-01  4.950033505594546e-01  4.996649440457075e-03
6.3800  -1.599440067346587e-01  -9.935199098360233e-01  4.935409056202900e-01  6.459094379633661e-03
6.3900  -1.698706118930259e-01  -9.917478256705229e-01  4.917818748611049e-01  8.218125138832896e-03
6.4000  -1.797778331315614e-01  -9.896366411420144e-01  4.896903407454241e-01  1.030965925453036e-02
6.4100  -1.896620816836900e-01  -9.871464849606123e-01  4.872290913850462e-01  1.277090861492786e-02
6.4200  -1.995193606880340e-01  -9.842356279528169e-01  4.843598856658379e-01  1.564011433415857e-02
6.4300  -2.093452471945308e-01  -9.808606031091602e-01  4.810437613658328e-01  1.895623863418956e-02
6.4400  -2.191348754653526e-01  -9.769763447570624e-01  4.772413891074352e-01  2.275861089261619e-02
6.4500  -2.288829217695793e-01  -9.725363483871878e-01  4.729134744671428e-01  2.708652553294138e-02
6.4600  -2.385835908854460e-01  -9.674928525721535e-01  4.680212098891013e-01  3.197879011101919e-02
6.4700  -2.482306045377619e-01  -9.617970442877541e-01  4.625267772003300e-01  3.747322279983062e-02
6.4800  -2.578171920103818e-01  -9.553992887750172e-01  4.563939004959044e-01  4.360609950430027e-02
6.4900  -2.673360831839380e-01  -9.482493848628530e-01  4.495884479463896e-01  5.041155205386263e-02
6.5000  -2.767795042569418e-01  -9.402968464027704e-01  4.420790796774977e-01  5.792092032280544e-02
6.5100  -2.861391764133193e-01  -9.314912101467585e-01  4.338379372903363e-01  6.616206271002104e-02
6.5200  -2.954063177009342e-01  -9.217823700256061e-01  4.248413688450117e-01  7.515863115540268e-02
6.5300  -3.045716483831283e-01  -9.111209373574580e-01  4.150706812455665e-01  8.492931875490774e-02
6.5400  -3.136254000182543e-01  -8.994586260364847e-01  4.045129099757205e-01  9.548709002481538e-02
6.5500  -3.225573285100627e-01  -8.867486612221164e-01  3.931615940896079e-01  1.068384059109912e-01
6.5600  -3.313567313541774e-01  -8.729462094751016e-01  3.810175423184740e-01  1.189824576821889e-01
6.5700  -3.400124692823216e-01  -8.580088276746416e-01  3.680895741838064e-01  1.319104258169200e-01
6.5800  -3.485129924761161e-01  -8.418969274101025e-01  3.543952181912857e-01  1.456047818095032e-01
6.5900  -3.568463714859247e-01  -8.245742508828388e-01  3.399613476094974e-01  1.600386523913521e-01
6.6000  -3.650003329472690e-01  -8.060083536922621e-01  3.248247331108554e-01  1.751752668900519e-01
6.6100  -3.729623001378087e-01  -7.861710892315685e-01  3.090324907717755e-01  1.909675092291853e-01
6.6200  -3.807194383620244e-01  -7.650390888006438e-01  2.926424036964597e-01  2.073575963045498e-01
6.6300  -3.882587050889161e-01  -7.425942309765357e-01  2.757230959398162e-01  2.242769040612359e-01
6.6400  -3.955669047009016e-01  -7.188240932867220e-01  2.583540385447390e-01  2.416459614563492e-01
6.6500  -4.026307476404484e-01  -6.937223788291910e-01  2.406253694442158e-01  2.593746305569011e-01
6.6600  -4.094369136658867e-01  -6.672893101980382e-01  2.226375117522868e-01  2.773624882488505e-01
6.6700  -4.159721188505717e-01  -6.395319829250592e-01  2.045005785920291e-01  2.954994214091199e-01
6.6800  -4.222231858815712e-01  -6.104646706561105e-01  1.863335570596368e-01  3.136664429415155e-01
6.6900  -4.281771171370017e-01  -5.801090744625936e-01  1.682632691369235e-01  3.317367308642235e-01
6.7000  -4.338211699468191e-01  -5.484945090563381e-01  1.504231132324767e-01  3.495768867686565e-01
6.7100  -4.391429333721998e-01  -5.156580192388431e-01  1.329515964026635e-01  3.670484035984481e-01
6.7200  -4.441304057755988e-01  -4.816444206761705e-01  1.159906739842419e-01  3.840093260168413e-01
6.7300  -4.487720723990947e-01  -4.465062600453810e-01  9.968392012985669e-02  4.003160798711917e-01
6.7400  -4.530569821246400e-01  -4.103036907371267e-01  8.417455931625385e-02  4.158254406847549e-01
6.7500  -4.569748225580754e-01  -3.731042616045819e-01  6.960339501375014e-02  4.303966049872155e-01
6.7600  -4.605159925608080e-01  -3.349826176970619e-01  5.610667707958796e-02  4.438933229213329e-01
6.7700  -4.636716713501497e-01  -2.960201134764293e-01  4.381395379129903e-02  4.561860462095769e-01
6.7800  -4.664338833024278e-01  -2.563043406487379e-01  3.284595751769213e-02  4.671540424831400e-01
6.7900  -4.687955576226230e-01  -2.159285744105541e-01  2.331257462348710e-02  4.766874253773043e-01
6.8000  -4.707505820905911e-01  -1.749911435634386e-01  1.531095016282000e-02  4.846890498379352e-01
6.8100  -4.722938501564926e-01  -1.335947315435801e-01  8.923776148100613e-03  4.910762238526242e-01
6.8200  -4.734213007360649e-01  -9.184561689874669e-02  4.217808671755672e-03  4.957821913289458e-01
6.8300  -4.741299501484899e-01  -4.985286307550095e-02  1.242653978412323e-03  4.987573460222740e-01
6.8400  -4.744179157440916e-01  -7.727468513561634e-03  2.985688481404322e-05  4.999701431158653e-01
6.8500  -4.742844308837783e-01  3.441851105562298e-02  5.923169516430205e-04  4.994076830490379e-01
6.8600  -4.737298510545224e-01  7.647285557243449e-02  2.924048819701213e-03  4.970759511809902e-01
6.8700  -4.727556510325148e-01  1.183240759894355e-01  7.000293479376857e-03  4.929997065213334e-01
6.8800  -4.713644131350054e-01  1.598622990482682e-01  1.277797732849897e-02  4.872220226722375e-01
6.8900  -4.695598067302740e-01  2.009801287965913e-01  2.019650608554722e-02  4.798034939152218e-01
6.9000  -4.673465592997038e-01  2.415734726826822e-01  2.917887135198530e-02  4.708211286488216e-01
6.9100  -4.647304194637397e-01  2.815423208719097e-01  3.963303922097069e-02  4.603669607798774e-01
6.9200  -4.617181124920016e-01  3.207914684814724e-01  5.145358312524977e-02  4.485464168756420e-01
6.9300  -4.583172889147011e-01  3.592311716930796e-01  6.452351735799140e-02  4.354764826429441e-01
6.9400  -4.545364669358708e-01  3.967777301370254e-01  7.871628356634507e-02  4.212837164346333e-01
6.9500  -4.503849694172654e-01  4.333539895003961e-01  9.389784010795468e-02  4.061021598930634e-01
6.9600  -4.458728562541294e-01  4.688897599495770e-01  1.099288034927860e-01  3.900711965082678e-01
6.9700  -4.410108529997874e-01  5.033221476249052e-01  1.266665921448734e-01  3.733334078562105e-01
6.9800  -4.358102766151473e-01  5.365957981167271e-01  1.439675252782637e-01  3.560324747228437e-01
6.9900  -4.302829592220885e-01  5.686630524238021e-01  1.616888335959779e-01  3.383111664051452e-01
7.0000  -4.244411707271366e-01  5.994840173880044e-01  1.796905435518306e-01  3.203094564493006e-01
7.0100  -4.182975411549554e-01  6.290265539603038e-01  1.978372027935875e-01  3.021627972075429e-01
7.0200  -4.118649834914920e-01  6.572661878552839e-01  2.159994208489087e-01  2.840005791522119e-01
7.0300  -4.051566177857543e-01  6.841859481750975e-01  2.340552058401286e-01  2.659447941609742e-01
7.0400  -3.981856971990767e-01  7.097761404160625e-01  2.518910847519610e-01  2.481089152491156e-01
7.0500  -3.909655366232499e-01  7.340340609062274e-01  2.694030012852435e-01  2.305969987157993e-01
7.0600  -3.835094444160575e-01  7.569636601608546e-01  2.864969914020589e-01  2.135030085989432e-01
7.0700  -3.758306577264915e-01  7.785751628913784e-01  3.030896421356682e-01  1.969103578652867e-01
7.0800  -3.679422818040722e-01  7.988846524734465e-01  3.191083439788097e-01  1.808916560220931e-01
7.0900  -3.598572336089785e-01  8.179136275866701e-01  3.344913510959930e-01  1.655086489048533e-01
7.1000  -3.515881899636413e-01  8.356885385012749e-01  3.491876666911984e-01  1.508123333095882e-01
7.1100  -3.431475404134170e-01  8.522403101255870e-01  3.631567731014784e-01  1.368432268992462e-01
7.1200  -3.345473448950527e-01  8.676038584650105e-01  3.763682276116870e-01  1.236317723889741e-01
7.1300  -3.257992962478158e-01  8.818176065998863e-01  3.888011456547759e-01  1.111988543458211e-01
7.1400  -3.169146875440463e-01  8.949230056879506e-01  4.004435930547778e-01  9.955640694575572e-02
7.1500  -3.079043841640140e-01  9.069640658574775e-01  4.112919083783634e-01  8.870809162210766e-02
7.1600  -2.987788004945834e-01  9.179869011984636e-01  4.213499753859789e-01  7.865002461443159e-02
7.1700  -2.895478810924273e-01  9.280392923982460e-01  4.306284641175186e-01  6.937153588283360e-02
7.1800  -2.802210861203225e-01  9.371702699194395e-01  4.391440574104375e-01  6.085594258985916e-02
7.1900  -2.708073808392281e-01  9.454297199943402e-01  4.469186777242883e-01  5.308132227595600e-02
7.2000  -2.613152289190808e-01  9.528680151209781e-01  4.539787271202962e-01  4.602127287989904e-02
7.2100  -2.517525893171615e-01  9.595356701994953e-01  4.603543511925973e-01  3.964564880755277e-02
7.2200  -2.421269164640353e-01  9.654830249490270e-01  4.660787357323618e-01  3.392126426774668e-02
7.2300  -2.324451634929422e-01  9.707599527983350e-01  4.711874429785128e-01  2.881255702155780e-02
7.2400  -2.227137882485975e-01  9.754155960498957e-01  4.757177925086866e-01  2.428220749134979e-02
7.2500  -2.129387618151077e-01  9.794981267772872e-01  4.797082901801073e-01  2.029170981989875e-02
7.2600  -2.031255793095865e-01  9.830545326285521e-01  4.831981070607705e-01  1.680189293920853e-02
7.2700  -1.932792726975548e-01  9.861304264717512e-01  4.862266090066790e-01  1.377339099327623e-02
7.2800  -1.834044253978247e-01  9.887698786303402e-01  4.888329364433288e-01  1.116706355660577e-02
7.2900  -1.735051884578516e-01  9.910152703119236e-01  4.910556329957075e-01  8.944367004209239e-03
7.3000  -1.635852980950467e-01  9.929071667305853e-01  4.929323208724792e-01  7.067679127422626e-03
7.3100  -1.536480944149071e-01  9.944842083563465e-01  4.944994203350747e-01  5.500579664814420e-03
7.3200  -1.436965411326779e-01  9.957830186913194e-01  4.957919101569983e-01  4.208089842880481e-03
7.3300  -1.337332461413139e-01  9.968381269667299e-01  4.968431256872692e-01  3.156874312600868e-03
7.3400  -1.237604827844921e-01  9.976819041743438e-01  4.976845909584722e-01  2.315409041390895e-03
7.3500  -1.137802117091008e-01  9.983445108862082e-01  4.983458812083112e-01  1.654118791546416e-03
7.3600  -1.037941031868185e-01  9.988538553746831e-01  4.988545121984341e-01  1.145487801419065e-03
7.3700  -9.380355980892195e-02  9.992355606173213e-01  4.992358528011062e-01  7.641471987438127e-04
7.3800  -8.380973947220538e-02  9.995129388555478e-01  4.995130574698270e-01  4.869425300206858e-04
7.3900  -7.381357858674024e-02  9.997069724698239e-01  4.997070154023906e-01  2.929845974553842e-04
7.4000  -6.381581544807921e-02  9.998363000349819e-01  4.998363134338212e-01  1.636865660235346e-04
7.4100  -5.381701372734266e-02  9.999172065259015e-01  4.999172099532812e-01  8.279004656291451e-05
7.4200  -4.381758604237380e-02  9.999636167542066e-01  4.999636174160769e-01  3.638258376698322e-05
7.4300  -3.381781758177790e-02  9.999870912300147e-01  4.999870913133329e-01  1.290868651070187e-05
7.4400  -2.381788976114503e-02  9.999968237580319e-01  4.999968237630761e-01  3.176236767407485e-06
7.4500  -1.381790389708151e-02  9.999996401937660e-01  4.999996401938307e-01  3.598060129335666e-07
7.4600  -3.817904889831829e-03  9.999999979028352e-01  4.999999979028352e-01  2.097008381308906e-09
7.4700  6.182095090744540e-03  9.999999855839200e-01  4.999999855839201e-01  1.441592350476723e-08
7.4800  1.618209291827121e-02  9.999993232336524e-01  4.999993232338814e-01  6.767659620152651e-07
7.4900  2.618207082282960e-02  9.999953621495513e-01  4.999953621603062e-01  4.637839537240565e-06
7.5000  3.618197270416208e-02  9.999830849849273e-01  4.999830851279861e-01  1.691487185721263e-05
7.5100  4.618168044618395e-02  9.999551059875109e-01  4.999551069952471e-01  4.489300459656420e-05
7.5200  5.618099023579107e-02  9.999016716713509e-01  4.999016765055810e-01  9.832349426306900e-05
7.5300  6.617958889203396e-02  9.998106622892544e-01  4.998106802136388e-01  1.893197862059238e-04
7.5400  7.617703021599026e-02  9.996675945905463e-01  4.996676498372244e-01  3.323501626214309e-04
7.5500  8.617271137710028e-02  9.994556264659906e-01  4.994557746372629e-01  5.442253625848082e-04
7.5600  9.616584935833157e-02  9.991555641979647e-01  4.991559207338766e-01  8.440792659734934e-04
7.5700  1.061554574902949e-01  9.987458731488583e-01  4.987466595659377e-01  1.253340433915845e-03
7.5800  1.161403221133294e-01  9.982026928334365e-01  4.982043079899620e-01  1.795692009895873e-03
7.5900  1.261189794165846e-01  9.974998574305882e-01  4.975029827870219e-01  2.497017212841679e-03
7.6000  1.360896925142103e-01  9.966089228952043e-01  4.966146725971696e-01  3.385327402701395e-03
7.6100  1.460504288308775e-01  9.954992019303908e-01  4.955093305220225e-01  4.490669477857523e-03
7.6200  1.559988378819202e-01  9.941378081719494e-01  4.941549908184639e-01  5.845009181426932e-03
7.6300  1.659322295473266e-01  9.924897110188836e-01  4.925179132391735e-01  7.482086760730322e-03
7.6400  1.758475529535032e-01  9.905178026131105e-01  4.905627586467525e-01  9.437241353166963e-03
7.6500  1.857413760920533e-01  9.881829785257245e-01  4.882527995239862e-01  1.174720047595151e-02
7.6600  1.956098663205795e-01  9.854442337428908e-01  4.855501689085566e-01  1.444983109140215e-02
7.6700  2.054487719065389e-01  9.822587755582921e-01  4.824161510806376e-01  1.758384891934567e-02
7.6800  2.152534047912151e-01  9.785821549672553e-01  4.788115170101787e-01  2.118848298983239e-02
7.6900  2.250186247666390e-01  9.743684181163533e-01  4.746969071112824e-01  2.530309288876007e-02
7.7000  2.347388252734861e-01  9.695702792873077e-01  4.700332632386339e-01  2.996673676144355e-02
7.7100  2.444079210422345e-01  9.641393167814004e-01  4.647823110818528e-01  3.521768891826331e-02
7.7200  2.540193378127952e-01  9.580261929163255e-01  4.589070931568743e-01  4.109290684328406e-02
7.7300  2.635660043789866e-01  9.511808991478009e-01  4.523725514518095e-01  4.762744854839484e-02
7.7400  2.730403472131501e-01  9.435530270800360e-01  4.451461574559495e-01  5.485384254430462e-02
7.7500  2.824342879323881e-01  9.350920658296749e-01  4.371985857888045e-01  6.280141421150288e-02
7.7600  2.917392438708385e-01  9.257477258553278e-01  4.285044259631556e-01  7.149557403720783e-02
7.7700  3.009461320215291e-01  9.154702889585568e-01  4.190429249829317e-01  8.095707501749053e-02
7.7800  3.100453766061653e-01  9.042109837028343e-01  4.087987515244236e-01  9.120124847605966e-02
7.7900  3.190269205211568e-01  8.919223849867581e-01  3.977627704202334e-01  1.022372295803125e-01
7.8000  3.278802408928048e-01  8.785588359506787e-01  3.859328141135058e-01  1.140671858871037e-01
7.8100  3.365943689534020e-01  8.640768897979313e-01  3.733144357414331e-01  1.266855642592401e-01
7.8200  3.451579144226824e-01  8.484357684812881e-01  3.599216266192169e-01  1.400783733815195e-01
7.8300  3.535590945453112e-01  8.315978345525863e-01  3.457774792162753e-01  1.542225207845226e-01
7.8400  3.617857678947800e-01  8.135290718116459e-01  3.309147753413590e-01  1.690852246594977e-01
7.8500  3.698254730071411e-01  7.941995697347750e-01  3.153764782834509e-01  1.846235217174612e-01
7.8600  3.776654718546266e-01  7.735840060307367e-01  2.992161071932815e-01  2.007838928076814e-01
7.8700  3.852927981096887e-01  7.516621210822843e-01  2.824979721349593e-01  2.175020278660488e-01
7.8800  3.926943100848802e-01  7.284191775050478e-01  2.652972490785652e-01  2.347027509224818e-01
7.8900  3.998567481640288e-01  7.038463976143945e-01  2.476998757173801e-01  2.523001242836986e-01
7.9000  4.067667964662960e-01  6.779413712569747e-01  2.298022514308936e-01  2.701977485702091e-01
7.9100  4.134111484081380e-01  6.507084262585681e-01  2.117107280019511e-01  2.882892719991672e-01
7.9200  4.197765757502885e-01  6.221589536838338e-01  1.935408818244814e-01  3.064591181766440e-01
7.9300  4.258500006392492e-01  5.923116802145704e-01  1.754165632593037e-01  3.245834367418199e-01
7.9400  4.316185700771477e-01  5.611928802457480e-01  1.574687244192592e-01  3.425312755818543e-01
7.9500  4.370697321820728e-01  5.288365207832817e-01  1.398340328570832e-01  3.601659671440116e-01
7.9600  4.421913135350863e-01  4.952843329094229e-01  1.226532852127660e-01  3.773467147883028e-01
7.9700  4.469715968519917e-01  4.605858044599612e-01  1.060696416350148e-01  3.939303583660215e-01
7.9800  4.513993981695752e-01  4.247980896247209e-01  9.022670847440623e-02  4.097732915265925e-01
7.9900  4.554641426992125e-01  3.879858324246988e-01  7.526650308114323e-02  4.247334969198136e-01
8.0000  4.591559384771323e-01  3.502209024140912e-01  6.132734024387018e-02  4.386726597570423e-01
8.0100  4.624656469316132e-01  3.115820424750295e-01  4.854168459645553e-02  4.514583154044114e-01
8.0200  4.653849494940609e-01  2.721544301823535e-01  3.703401693394075e-02  4.629659830668816e-01
8.0300  4.679064094039548e-01  2.320291558750697e-01  2.691876458804869e-02  4.730812354127313e-01
8.0400  4.700235278973640e-01  1.913026222359506e-01  1.829834663717542e-02  4.817016533635659e-01
8.0500  4.717307940249127e-01  1.500758718040172e-01  1.126138364886790e-02  4.887386163518409e-01
8.0600  4.730237274170878e-01  1.084538503784842e-01  5.881118830959318e-03  4.941188811697230e-01
8.0700  4.738989134014913e-01  6.654461567013688e-02  2.214092937343113e-03  4.977859070633208e-01
8.0800  4.743540299764425e-01  2.445850177295375e-02  2.991091544887909e-04  4.997008908461645e-01
8.0900  4.743878662562563e-01  -1.769274897423644e-02  1.565166831326722e-04  4.998434833175193e-01
8.1000  4.740003321231571e-01  -5.979687442199803e-02  1.787833095320101e-03  4.982121669053393e-01
8.1100  4.731924589465071e-01  -1.017419885596164e-01  5.175716118032555e-03  4.948242838826423e-01
8.1200  4.719663913589488e-01  -1.434174720251933e-01  1.028428564104854e-02  4.897157143596499e-01
8.1300  4.703253702082260e-01  -1.847148443478056e-01  1.705978686121701e-02  4.829402131395115e-01
8.1400  4.682737069298752e-01  -2.255286055135007e-01  2.543157595243210e-02  4.745684240483322e-01
8.1500  4.658167497067797e-01  -2.657570351480724e-01  3.531340086534690e-02  4.646865991354578e-01
8.1600  4.629608418940581e-01  -3.053029385679845e-01  4.660494214912324e-02  4.533950578517243e-01
8.1700  4.597132732895037e-01  -3.440743301348534e-01  5.919357232887406e-02  4.408064276720176e-01
8.1800  4.560822249187105e-01  -3.819850457201812e-01  7.295628757692446e-02  4.270437124240105e-01
8.1900  4.520767080784892e-01  -4.189552776020642e-01  8.776176231531135e-02  4.122382376856648e-01
8.2000  4.477064984409516e-01  -4.549120267277706e-01  1.034724760307840e-01  3.965275239702298e-01
8.2100  4.429820660630242e-01  -4.897894689374236e-01  1.199468619410017e-01  3.800531380600442e-01
8.2200  4.379145021718600e-01  -5.235292334073098e-01  1.370414291160227e-01  3.629585708850495e-01
8.2300  4.325154436058792e-01  -5.560805931916709e-01  1.546128130622003e-01  3.453871869388908e-01
8.2400  4.267969957846144e-01  -5.874005692783286e-01  1.725197143942523e-01  3.274802856068498e-01
8.2500  4.207716550591813e-01  -6.174539509905119e-01  1.906246907968968e-01  3.093753092042077e-01
8.2600  4.144522312603999e-01  -6.462132368353095e-01  2.087957737305839e-01  2.912042262705144e-01
8.2700  4.078517712149519e-01  -6.736585009956494e-01  2.269078879818527e-01  2.730921120192310e-01
8.2800  4.009834839432865e-01  -6.997771915720420e-01  2.448440589222272e-01  2.551559410788333e-01
8.2900  3.938606681881883e-01  -7.245638673939858e-01  2.624963989664647e-01  2.375036010345649e-01
8.3000  3.864966428519797e-01  -7.480198807370945e-01  2.797668709889685e-01  2.202331290120229e-01
8.3100  3.789046808451959e-01  -7.701530136049231e-01  2.965678321823724e-01  2.034321678185744e-01
8.3200  3.710979467721370e-01  -7.909770753737546e-01  3.128223668834091e-01  1.871776331174871e-01
8.3300  3.630894388007384e-01  -8.105114695682628e-01  3.284644211508525e-01  1.715355788499888e-01
8.3400  3.548919349873098e-01  -8.287807373535019e-01  3.434387553041071e-01  1.565612446966755e-01
8.3500  3.465179442523166e-01  -8.458140850140066e-01  3.577007332040406e-01  1.422992667966807e-01
8.3600  3.379796621327105e-01  -8.616449022653611e-01  3.712159687999418e-01  1.287840312007165e-01
8.3700  3.292889313703674e-01  -8.763102777294607e-01  3.839598514271423e-01  1.160401485734522e-01
8.3800  3.204572073357398e-01  -8.898505173236791e-01  3.959169715906097e-01  1.040830284099209e-01
8.3900  3.114955282314318e-01  -9.023086706872339e-01  4.070804685986815e-01  9.291953140178617e-02
8.4000  3.024144899724230e-01  -9.137300701147570e-01  4.174513205159594e-01  8.254867948444687e-02
8.4100  2.932242255982785e-01  -9.241618858051255e-01  4.270375955874429e-01  7.296240441290416e-02
8.4200  2.839343890378896e-01  -9.336527005785322e-01  4.358536826487932e-01  6.414631735149723e-02
8.4300  2.745541430189519e-01  -9.422521065798988e-01  4.439195161771284e-01  5.608048382310837e-02
8.4400  2.650921508922607e-01  -9.500103258829000e-01  4.512598096420670e-01  4.874019035811948e-02
8.4500  2.555565721246140e-01  -9.569778563447441e-01  4.579033087670908e-01  4.209669123304904e-02
8.4600  2.459550612032441e-01  -9.632051435437509e-01  4.638820742745688e-01  3.611792572552798e-02
8.4700  2.362947696887606e-01  -9.687422791640732e-01  4.692308017200015e-01  3.076919828005615e-02
8.4800  2.265823511520619e-01  -9.736387257770428e-01  4.739861841663718e-01  2.601381583365032e-02
8.4900  2.168239687330289e-01  -9.779430676075140e-01  4.781863217407974e-01  2.181367825919267e-02
8.5000  2.070253050645147e-01  -9.817027865656738e-01  4.818701805754044e-01  1.812981942455719e-02
8.5100  1.971915743136596e-01  -9.849640625684978e-01  4.850771022757198e-01  1.492289772421687e-02
8.5200  1.873275361034000e-01  -9.877715969678202e-01  4.878463638881790e-01  1.215363611173594e-02
8.5300  1.774375110897089e-01  -9.901684577406753e-01  4.902167873522738e-01  9.783212647622289e-03
8.5400  1.675253979841793e-01  -9.921959449785140e-01  4.922263966159032e-01  7.773603383976626e-03
8.5500  1.575946918266313e-01  -9.938934751311731e-01  4.939121199541599e-01  6.087880045706400e-03
8.5600  1.476485033281220e-01  -9.952984824150028e-01  4.953095345488039e-01  4.690465451051084e-03
8.5700  1.376895791207484e-01  -9.964463357783022e-01  4.964526500430025e-01  3.547349956843237e-03
