100 1.03656976 1.00000000
200 0.88671172 1.00000000
400 0.87255237 1.00000000
800 1.01902971 1.00000000
1600 0.93092908 1.00000000
3200 1.04775357 1.00000000
6400 0.99908422 1.00000000
12800 1.00924374 1.00000000
25600 1.00453679 1.00000000
51200 1.00804162 1.00000000
102400 0.99758114 1.00000000
204800 0.99297494 1.00000000
409600 0.99680171 1.00000000
819200 0.99961779 1.00000000
