# omega0=1, alpha=10
# theta0=0.05, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          theta(t)                 thetadot(t)       
2.608114655810383e+01 3.624670364732617e-03 -3.661652377797101e-04
2.617233937823706e+01 3.591432059478156e-03 -3.628075096300420e-04
2.626353219837029e+01 3.558498548858752e-03 -3.594805713766327e-04
2.635472501850352e+01 3.525867037949836e-03 -3.561841406915166e-04
2.644591783863675e+01 3.493534757454916e-03 -3.529179378352330e-04
2.653711065876998e+01 3.461498963470607e-03 -3.496816856331019e-04
2.662830347890321e+01 3.429756937253812e-03 -3.464751094517161e-04
2.671949629903644e+01 3.398305984991043e-03 -3.432979371756506e-04
2.681068911916967e+01 3.367143437569849e-03 -3.401498991843828e-04
2.690188193930290e+01 3.336266650352352e-03 -3.370307283294259e-04
2.699307475943613e+01 3.305673002950838e-03 -3.339401599116708e-04
2.708426757956936e+01 3.275359899005424e-03 -3.308779316589358e-04
2.717546039970259e+01 3.245324765963755e-03 -3.278437837037218e-04
2.726665321983582e+01 3.215565054862718e-03 -3.248374585611710e-04
2.735784603996905e+01 3.186078240112160e-03 -3.218587011072278e-04
2.744903886010228e+01 3.156861819280593e-03 -3.189072585569995e-04
2.754023168023551e+01 3.127913312882849e-03 -3.159828804433152e-04
2.763142450036874e+01 3.099230264169701e-03 -3.130853185954814e-04
2.772261732050197e+01 3.070810238919394e-03 -3.102143271182312e-04
2.781381014063520e+01 3.042650825231096e-03 -3.073696623708676e-04
2.790500296076843e+01 3.014749633320248e-03 -3.045510829465968e-04
2.799619578090166e+01 2.987104295315774e-03 -3.017583496520511e-04
2.808738860103489e+01 2.959712465059163e-03 -2.989912254870000e-04
2.817858142116812e+01 2.932571817905393e-03 -2.962494756242461e-04
2.826977424130135e+01 2.905680050525668e-03 -2.935328673897056e-04
2.836096706143458e+01 2.879034880711974e-03 -2.908411702426714e-04
2.845215988156781e+01 2.852634047183424e-03 -2.881741557562571e-04
2.854335270170104e+01 2.826475309394380e-03 -2.855315975980194e-04
2.863454552183427e+01 2.800556447344324e-03 -2.829132715107591e-04
2.872573834196750e+01 2.774875261389490e-03 -2.803189552934970e-04
2.881693116210073e+01 2.749429572056202e-03 -2.777484287826247e-04
2.890812398223396e+01 2.724217219855939e-03 -2.752014738332280e-04
2.899931680236719e+01 2.699236065102090e-03 -2.726778743005806e-04
2.909050962250042e+01 2.674483987728385e-03 -2.701774160218089e-04
2.918170244263365e+01 2.649958887108999e-03 -2.676998867977235e-04
2.927289526276688e+01 2.625658681880293e-03 -2.652450763748168e-04
2.936408808290011e+01 2.601581309764205e-03 -2.628127764274279e-04
2.945528090303334e+01 2.577724727393242e-03 -2.604027805400677e-04
2.954647372316657e+01 2.554086910137096e-03 -2.580148841899085e-04
2.963766654329980e+01 2.530665851930831e-03 -2.556488847294327e-04
2.972885936343303e+01 2.507459565104655e-03 -2.533045813692408e-04
2.982005218356626e+01 2.484466080215252e-03 -2.509817751610170e-04
2.991124500369950e+01 2.461683445878662e-03 -2.486802689806510e-04
3.000243782383273e+01 2.439109728604684e-03 -2.463998675115140e-04
3.009363064396596e+01 2.416743012632808e-03 -2.441403772278886e-04
3.018482346409919e+01 2.394581399769646e-03 -2.419016063785497e-04
3.027601628423242e+01 2.372623009227854e-03 -2.396833649704969e-04
3.036720910436565e+01 2.350865977466526e-03 -2.374854647528350e-04
3.045840192449888e+01 2.329308458033064e-03 -2.353077192008026e-04
3.054959474463211e+01 2.307948621406482e-03 -2.331499434999470e-04
3.064078756476534e+01 2.286784654842161e-03 -2.310119545304448e-04
3.073198038489857e+01 2.265814762218014e-03 -2.288935708515644e-04
3.082317320503180e+01 2.245037163882070e-03 -2.267946126862732e-04
3.091436602516503e+01 2.224450096501459e-03 -2.247149019059838e-04
3.100555884529826e+01 2.204051812912766e-03 -2.226542620154418e-04
3.109675166543149e+01 2.183840581973775e-03 -2.206125181377500e-04
3.118794448556472e+01 2.163814688416556e-03 -2.185894969995322e-04
3.127913730569795e+01 2.143972432701915e-03 -2.165850269162311e-04
3.137033012583118e+01 2.124312130875165e-03 -2.145989377775417e-04
3.146152294596441e+01 2.104832114423227e-03 -2.126310610329784e-04
3.155271576609764e+01 2.085530730133037e-03 -2.106812296775737e-04
3.164390858623087e+01 2.066406339951254e-03 -2.087492782377089e-04
3.173510140636410e+01 2.047457320845253e-03 -2.068350427570736e-04
3.182629422649733e+01 2.028682064665392e-03 -2.049383607827546e-04
3.191748704663056e+01 2.010078978008545e-03 -2.030590713514524e-04
3.200867986676379e+01 1.991646482082877e-03 -2.011970149758232e-04
3.209987268689702e+01 1.973383012573877e-03 -1.993520336309470e-04
3.219106550703025e+01 1.955287019511594e-03 -1.975239707409195e-04
3.228225832716348e+01 1.937356967139115e-03 -1.957126711655662e-04
3.237345114729671e+01 1.919591333782233e-03 -1.939179811872792e-04
3.246464396742994e+01 1.901988611720312e-03 -1.921397484979741e-04
3.255583678756317e+01 1.884547307058345e-03 -1.903778221861667e-04
3.264702960769640e+01 1.867265939600176e-03 -1.886320527241681e-04
3.273822242782963e+01 1.850143042722887e-03 -1.869022919553971e-04
3.282941524796286e+01 1.833177163252335e-03 -1.851883930818088e-04
3.292060806809609e+01 1.816366861339836e-03 -1.834902106514385e-04
3.301180088822932e+01 1.799710710339973e-03 -1.818076005460604e-04
3.310299370836255e+01 1.783207296689528e-03 -1.801404199689580e-04
3.319418652849578e+01 1.766855219787524e-03 -1.784885274328081e-04
3.328537934862901e+01 1.750653091876363e-03 -1.768517827476750e-04
3.337657216876224e+01 1.734599537924060e-03 -1.752300470091148e-04
3.346776498889547e+01 1.718693195507552e-03 -1.736231825863892e-04
3.355895780902870e+01 1.702932714697080e-03 -1.720310531107869e-04
3.365015062916194e+01 1.687316757941628e-03 -1.704535234640520e-04
3.374134344929517e+01 1.671843999955412e-03 -1.688904597669192e-04
3.383253626942840e+01 1.656513127605419e-03 -1.673417293677529e-04
3.392372908956163e+01 1.641322839799962e-03 -1.658072008312916e-04
3.401492190969486e+01 1.626271847378269e-03 -1.642867439274947e-04
3.410611472982809e+01 1.611358873001079e-03 -1.627802296204920e-04
3.419730754996132e+01 1.596582651042243e-03 -1.612875300576343e-04
3.428850037009455e+01 1.581941927481316e-03 -1.598085185586444e-04
3.437969319022778e+01 1.567435459797141e-03 -1.583430696048672e-04
3.447088601036101e+01 1.553062016862396e-03 -1.568910588286193e-04
3.456207883049424e+01 1.538820378839124e-03 -1.554523630026352e-04
3.465327165062747e+01 1.524709337075206e-03 -1.540268600296110e-04
3.474446447076070e+01 1.510727694001792e-03 -1.526144289318431e-04
3.483565729089393e+01 1.496874263031673e-03 -1.512149498409630e-04
3.492685011102716e+01 1.483147868458579e-03 -1.498283039877653e-04
3.501804293116039e+01 1.469547345357402e-03 -1.484543736921295e-04
3.510923575129362e+01 1.456071539485341e-03 -1.470930423530337e-04
3.520042857142685e+01 1.442719307183942e-03 -1.457441944386603e-04
3.529162139156008e+01 1.429489515282043e-03 -1.444077154765921e-04
3.538281421169331e+01 1.416381040999613e-03 -1.430834920440985e-04
3.547400703182654e+01 1.403392771852460e-03 -1.417714117585107e-04
3.556519985195977e+01 1.390523605557826e-03 -1.404713632676850e-04
3.565639267209300e+01 1.377772449940841e-03 -1.391832362405537e-04
3.574758549222623e+01 1.365138222841833e-03 -1.379069213577623e-04
3.583877831235946e+01 1.352619852024492e-03 -1.366423103023932e-04
3.592997113249269e+01 1.340216275084879e-03 -1.353892957507738e-04
3.602116395262592e+01 1.327926439361257e-03 -1.341477713633689e-04
3.611235677275915e+01 1.315749301844765e-03 -1.329176317757572e-04
3.620354959289238e+01 1.303683829090895e-03 -1.316987725896900e-04
3.629474241302561e+01 1.291728997131796e-03 -1.304910903642318e-04
3.638593523315884e+01 1.279883791389369e-03 -1.292944826069826e-04
3.647712805329207e+01 1.268147206589169e-03 -1.281088477653801e-04
3.656832087342530e+01 1.256518246675090e-03 -1.269340852180822e-04
3.665951369355853e+01 1.244995924724833e-03 -1.257700952664281e-04
