# omega0=1, alpha=0.2
# theta0=-0.8, theta_dot0=0.1234
# t_start=0, t_end=250, h=0.00911928
#   t          theta(t)                 thetadot(t)       
1.372087171725151e+02 1.721739147317937e-02 2.016396414625305e+00
1.372999099926484e+02 2.011536926895946e-01 2.014683799893259e+00
1.373911028127817e+02 3.841433636726039e-01 1.995774339443528e+00
1.374822956329150e+02 5.646659624114264e-01 1.960819529740258e+00
1.375734884530483e+02 7.413324888552585e-01 1.911528526445350e+00
1.376646812731816e+02 9.129295958380402e-01 1.850016646827951e+00
1.377558740933149e+02 1.078448787783777e+00 1.778631888038694e+00
1.378470669134482e+02 1.237099744978075e+00 1.699784089466659e+00
1.379382597335815e+02 1.388308970190448e+00 1.615796588502427e+00
1.380294525537148e+02 1.531706429809792e+00 1.528792622370688e+00
1.381206453738481e+02 1.667103610978321e+00 1.440620779639754e+00
1.382118381939814e+02 1.794466498035352e+00 1.352817342355495e+00
1.383030310141147e+02 1.913886568234005e+00 1.266599244302155e+00
1.383942238342480e+02 2.025552237302923e+00 1.182879594705785e+00
1.384854166543813e+02 2.129722441552710e+00 1.102297746890260e+00
1.385766094745146e+02 2.226703357745514e+00 1.025257025650760e+00
1.386678022946479e+02 2.316828705742347e+00 9.519648371622988e-01
1.387589951147812e+02 2.400443673579597e+00 8.824715260310133e-01
1.388501879349145e+02 2.477892240061432e+00 8.167057635009494e-01
1.389413807550478e+02 2.549507520476536e+00 7.545053484534836e-01
1.390325735751811e+02 2.615604696626014e+00 6.956430755123102e-01
1.391237663953144e+02 2.676476085255067e+00 6.398478192071390e-01
1.392149592154477e+02 2.732387926747158e+00 5.868212640284385e-01
1.393061520355811e+02 2.783578521988369e+00 5.362508400422331e-01
1.393973448557144e+02 2.830257398352160e+00 4.878194549676523e-01
1.394885376758477e+02 2.872605238707753e+00 4.412125860085896e-01
1.395797304959810e+02 2.910774356209856e+00 3.961232362462205e-01
1.396709233161143e+02 2.944889540470742e+00 3.522551894522469e-01
1.397621161362476e+02 2.975049136972002e+00 3.093249250776634e-01
1.398533089563809e+02 3.001326251457272e+00 2.670624882711834e-01
1.399445017765142e+02 3.023769995195566e+00 2.252115512108014e-01
1.400356945966475e+02 3.042406706240069e+00 1.835288529249662e-01
1.401268874167808e+02 3.057241096998582e+00 1.417831651388373e-01
1.402180802369141e+02 3.068257290419697e+00 9.975390094518492e-02
1.403092730570474e+02 3.075419716660917e+00 5.722946050465349e-02
1.404004658771807e+02 3.078673849948984e+00 1.400539277924980e-02
1.404916586973140e+02 3.077946772114095e+00 -3.011755610416653e-02
1.405828515174473e+02 3.073147555578829e+00 -7.533543925563697e-02
1.406740443375806e+02 3.064167464987174e+00 -1.218430772770841e-01
1.407652371577139e+02 3.050879983748894e+00 -1.698359146842946e-01
1.408564299778472e+02 3.033140680157894e+00 -2.195116631141388e-01
1.409476227979805e+02 3.010786938082530e+00 -2.710716045953998e-01
1.410388156181138e+02 2.983637590259535e+00 -3.247213942388831e-01
1.411300084382471e+02 2.951492508781356e+00 -3.806711581553412e-01
1.412212012583804e+02 2.914132228371555e+00 -4.391346283051082e-01
1.413123940785137e+02 2.871317704483393e+00 -5.003269908659456e-01
1.414035868986470e+02 2.822790341119780e+00 -5.644610492075958e-01
1.414947797187803e+02 2.768272463403080e+00 -6.317412193592059e-01
1.415859725389136e+02 2.707468457776349e+00 -7.023547910984128e-01
1.416771653590469e+02 2.640066857955309e+00 -7.764598131184097e-01
1.417683581791802e+02 2.565743715624440e+00 -8.541689159262602e-01
1.418595509993135e+02 2.484167657338405e+00 -9.355284022687531e-01
1.419507438194468e+02 2.395007085639819e+00 -1.020492057438464e+00
1.420419366395801e+02 2.297940020644278e+00 -1.108889422430164e+00
1.421331294597134e+02 2.192667079571725e+00 -1.200388807534691e+00
1.422243222798467e+02 2.078928029957316e+00 -1.294456183426768e+00
1.423155150999800e+02 1.956522194769324e+00 -1.390312334913281e+00
1.424067079201133e+02 1.825332698004761e+00 -1.486892306260443e+00
1.424979007402466e+02 1.685354085269446e+00 -1.582813097419089e+00
1.425890935603799e+02 1.536722221041129e+00 -1.676357491796017e+00
1.426802863805132e+02 1.379744576204708e+00 -1.765483269678214e+00
1.427714792006465e+02 1.214928159814731e+00 -1.847867112531338e+00
1.428626720207798e+02 1.043001578484640e+00 -1.920990358549665e+00
1.429538648409131e+02 8.649272588643155e-01 -1.982268770479548e+00
1.430450576610464e+02 6.819000098318001e-01 -2.029220641869112e+00
1.431362504811797e+02 4.953290476140624e-01 -2.059658035772606e+00
1.432274433013130e+02 3.068024140684041e-01 -2.071877094575551e+00
1.433186361214463e+02 1.180351845043587e-01 -2.064818283140741e+00
1.434098289415796e+02 -6.919448822671066e-02 -2.038168795725191e+00
1.435010217617129e+02 -2.531152566332783e-01 -1.992388014565156e+00
1.435922145818462e+02 -4.320310255506593e-01 -1.928651064655969e+00
1.436834074019795e+02 -6.043808684857956e-01 -1.848721152057991e+00
1.437746002221128e+02 -7.687849022871156e-01 -1.754773860740352e+00
1.438657930422461e+02 -9.240730525650653e-01 -1.649202592132016e+00
1.439569858623794e+02 -1.069296298098037e+00 -1.534433074880573e+00
1.440481786825127e+02 -1.203722248634332e+00 -1.412768016122754e+00
1.441393715026460e+02 -1.326818408437721e+00 -1.286273506908321e+00
1.442305643227793e+02 -1.438227109401166e+00 -1.156709675514202e+00
1.443217571429126e+02 -1.537735991555929e+00 -1.025501243919259e+00
1.444129499630459e+02 -1.625247313574822e+00 -8.937397708420202e-01
1.445041427831792e+02 -1.700748554328970e+00 -7.622081683520466e-01
1.445953356033125e+02 -1.764285928718876e+00 -6.314187696837509e-01
1.446865284234458e+02 -1.815941718842865e+00 -5.016579373294218e-01
1.447777212435791e+02 -1.855815774595941e+00 -3.730322352972191e-01
1.448689140637124e+02 -1.884011173169895e+00 -2.455130996337167e-01
1.449601068838457e+02 -1.900623821656610e+00 -1.189785042932101e-01
1.450512997039790e+02 -1.905735705505865e+00 6.748729517931628e-03
1.451424925241123e+02 -1.899411491018303e+00 1.318655699607372e-01
1.452336853442456e+02 -1.881698249439123e+00 2.565555153786197e-01
1.453248781643789e+02 -1.852628156047694e+00 3.809564404176364e-01
1.454160709845122e+02 -1.812224106876552e+00 5.051286263324987e-01
1.455072638046455e+02 -1.760508267813216e+00 6.290223512853269e-01
1.455984566247788e+02 -1.697513605783291e+00 7.524449366885602e-01
1.456896494449121e+02 -1.623298428547257e+00 8.750279017332974e-01
1.457808422650454e+02 -1.537963856631089e+00 9.961958710943866e-01
1.458720350851787e+02 -1.441673947831442e+00 1.115140070753361e+00
1.459632279053120e+02 -1.334677878190349e+00 1.230800517670534e+00
1.460544207254453e+02 -1.217333155394085e+00 1.341862132557554e+00
1.461456135455786e+02 -1.090128329979429e+00 1.446770623826205e+00
1.462368063657119e+02 -9.537031430052018e-01 1.543773644994376e+00
1.463279991858452e+02 -8.088636155960555e-01 1.630990954832880e+00
1.464191920059785e+02 -6.565893911732551e-01 1.706513829398119e+00
1.465103848261118e+02 -4.980308385598238e-01 1.768528930048923e+00
1.466015776462451e+02 -3.344941265460195e-01 1.815455984216908e+00
1.466927704663784e+02 -1.674137016564581e-01 1.846083380367702e+00
1.467839632865117e+02 1.686791340834638e-03 1.859682840978013e+00
1.468751561066451e+02 1.712423946321287e-01 1.856085170597269e+00
1.469663489267784e+02 3.396993361596435e-01 1.835704167351450e+00
1.470575417469117e+02 5.055671390416071e-01 1.799504237780684e+00
1.471487345670450e+02 6.674653741599503e-01 1.748916943202144e+00
1.472399273871783e+02 8.241609644398404e-01 1.685720029421410e+00
1.473311202073116e+02 9.745934387249775e-01 1.611897362307908e+00
1.474223130274449e+02 1.117887271739652e+00 1.529498767451144e+00
1.475135058475782e+02 1.253352057978667e+00 1.440515595181704e+00
1.476046986677115e+02 1.380472472599026e+00 1.346782393430700e+00
1.476958914878448e+02 1.498890645282008e+00 1.249909109525348e+00
1.477870843079781e+02 1.608383733466019e+00 1.151243145509828e+00
1.478782771281114e+02 1.708839247298407e+00 1.051857104112751e+00
1.479694699482447e+02 1.800230206474808e+00 9.525563050649710e-01
1.480606627683780e+02 1.882591645237184e+00 8.538998260323498e-01
1.481518555885113e+02 1.955999435632208e+00 7.562294538156650e-01
1.482430484086446e+02 2.020551936103322e+00 6.597020529129466e-01
1.483342412287779e+02 2.076354619910213e+00 5.643221107149387e-01
1.484254340489112e+02 2.123507596379794e+00 4.699723757994668e-01
1.485166268690445e+02 2.162095793176499e+00 3.764414584813867e-01
1.486078196891778e+02 2.192181499242801e+00 2.834479833334008e-01
1.486990125093111e+02 2.213798955302640e+00 1.906613919432990e-01
1.487902053294444e+02 2.226950704315127e+00 9.771983223639122e-02
1.488813981495777e+02 2.231605464566201e+00 4.245784037473837e-03
1.489725909697110e+02 2.227697353725604e+00 -9.013980037528600e-02
1.490637837898443e+02 2.215126366971607e+00 -1.858039865263141e-01
1.491549766099776e+02 2.193760092267140e+00 -2.830880836913802e-01
1.492461694301109e+02 2.163436728321067e+00 -3.822926980693845e-01
1.493373622502442e+02 2.123969553012215e+00 -4.836607246328372e-01
1.494285550703775e+02 2.075153068286304e+00 -5.873574615444530e-01
1.495197478905108e+02 2.016771115545584e+00 -6.934471896514337e-01
1.496109407106441e+02 1.948607303384071e+00 -8.018658526282215e-01
1.497021335307774e+02 1.870458102243429e+00 -9.123899610280755e-01
1.497933263509107e+02 1.782148917490216e+00 -1.024602589722325e+00
1.498845191710440e+02 1.683553327491472e+00 -1.137858392796981e+00
1.499757119911773e+02 1.574615437658560e+00 -1.251250927667412e+00
1.500669048113106e+02 1.455374929614100e+00 -1.363587175005475e+00
1.501580976314439e+02 1.325993865122598e+00 -1.473375732224785e+00
1.502492904515772e+02 1.186783655157990e+00 -1.578836326144032e+00
1.503404832717105e+02 1.038229890479173e+00 -1.677938428976716e+00
1.504316760918438e+02 8.810120769365745e-01 -1.768475175138466e+00
1.505228689119771e+02 7.160149113880100e-01 -1.848174908292655e+00
1.506140617321104e+02 5.443277889092867e-01 -1.914846469863179e+00
1.507052545522437e+02 3.672299354404879e-01 -1.966546544536501e+00
1.507964473723770e+02 1.861599829443964e-01 -2.001749761853687e+00
1.508876401925103e+02 2.670821752705797e-03 -2.019497254186984e+00
1.509788330126436e+02 -1.816271716332713e-01 -2.019499289210956e+00
1.510700258327769e+02 -3.651294340492997e-01 -2.002173506688005e+00
1.511612186529102e+02 -5.463007315875723e-01 -1.968611266393139e+00
1.512524114730435e+02 -7.237324958388817e-01 -1.920477789221159e+00
1.513436042931768e+02 -8.961886575767042e-01 -1.859863381836005e+00
1.514347971133101e+02 -1.062636590280542e+00 -1.789109937170718e+00
1.515259899334434e+02 -1.222262067404830e+00 -1.710637774518519e+00
1.516171827535767e+02 -1.374469255219927e+00 -1.626793479457563e+00
1.517083755737100e+02 -1.518868318754540e+00 -1.539731901719660e+00
1.517995683938433e+02 -1.655254045448091e+00 -1.451337384254018e+00
1.518907612139766e+02 -1.783579031823991e+00 -1.363182575130058e+00
1.519819540341099e+02 -1.903924608945383e+00 -1.276518782808130e+00
1.520731468542432e+02 -2.016472023775185e+00 -1.192289837365356e+00
1.521643396743765e+02 -2.121475643870367e+00 -1.111161310223538e+00
1.522555324945098e+02 -2.219239252376379e+00 -1.033558015869152e+00
1.523467253146431e+02 -2.310095926076337e+00 -9.597043220818520e-01
1.524379181347764e+02 -2.394391566898365e+00 -8.896634616629636e-01
1.525291109549097e+02 -2.472471878809930e+00 -8.233734972198340e-01
1.526203037750430e+02 -2.544672422321675e+00 -7.606787282174881e-01
1.527114965951763e+02 -2.611311307594235e+00 -7.013561364907925e-01
1.528026894153096e+02 -2.672684076007033e+00 -6.451369872964574e-01
1.528938822354429e+02 -2.729060345799844e+00 -5.917240022087582e-01
1.529850750555762e+02 -2.780681842793362e+00 -5.408046617604033e-01
1.530762678757095e+02 -2.827761490418393e+00 -4.920612337747249e-01
1.531674606958428e+02 -2.870483286871198e+00 -4.451780991003644e-01
1.532586535159761e+02 -2.909002746900749e+00 -3.998468891366682e-01
1.533498463361094e+02 -2.943447729451009e+00 -3.557698784351752e-01
1.534410391562427e+02 -2.973919509461505e+00 -3.126620026984788e-01
1.535322319763760e+02 -3.000493982742785e+00 -2.702518044296350e-01
1.536234247965093e+02 -3.023222917609755e+00 -2.282815486750042e-01
1.537146176166426e+02 -3.042135186698185e+00 -1.865067010134742e-01
1.538058104367759e+02 -3.057237927985163e+00 -1.446949192373256e-01
1.538970032569092e+02 -3.068517596335198e+00 -1.026246785009258e-01
1.539881960770425e+02 -3.075940876689520e+00 -6.008362631165812e-02
1.540793888971758e+02 -3.079455438025374e+00 -1.686674783534258e-02
1.541705817173091e+02 -3.078990514088530e+00 2.722558704148888e-02
1.542617745374424e+02 -3.074457303252078e+00 7.238962601643556e-02
1.543529673575757e+02 -3.065749186258468e+00 1.188202134165625e-01
1.544441601777091e+02 -3.052741767639775e+00 1.667126631529977e-01
1.545353529978424e+02 -3.035292754889248e+00 2.162644256699562e-01
1.546265458179757e+02 -3.013241699632167e+00 2.676764243144603e-01
1.547177386381090e+02 -2.986409637847547e+00 3.211539034014275e-01
1.548089314582423e+02 -2.954598682445161e+00 3.769065875732612e-01
1.549001242783756e+02 -2.917591642118204e+00 4.351478989110596e-01
1.549913170985089e+02 -2.875151766353008e+00 4.960929141470472e-01
1.550825099186422e+02 -2.827022748770067e+00 5.599546697866339e-01
1.551737027387755e+02 -2.772929160452760e+00 6.269383404607810e-01
1.552648955589088e+02 -2.712577532082455e+00 6.972327312228498e-01
1.553560883790421e+02 -2.645658358276018e+00 7.709984489109916e-01
1.554472811991754e+02 -2.571849357895774e+00 8.483520701513196e-01
1.555384740193087e+02 -2.490820386441058e+00 9.293456341219619e-01
1.556296668394420e+02 -2.402240453740877e+00 1.013940901001753e+00
1.557208596595753e+02 -2.305787340100717e+00 1.101978092316200e+00
1.558120524797086e+02 -2.201160308677165e+00 1.193139341937925e+00
1.559032452998419e+02 -2.088096355834098e+00 1.286907916974756e+00
1.559944381199752e+02 -1.966390292349420e+00 1.382525481987354e+00
1.560856309401085e+02 -1.835918670418528e+00 1.478951290738809e+00
1.561768237602418e+02 -1.696667131633840e+00 1.574829099242000e+00
1.562680165803751e+02 -1.548760133318734e+00 1.668469523798378e+00
1.563592094005084e+02 -1.392491234562410e+00 1.757857000413962e+00
1.564504022206417e+02 -1.228351267304363e+00 1.840690681214285e+00
1.565415950407750e+02 -1.057050935867505e+00 1.914466658528074e+00
1.566327878609083e+02 -8.795339084114515e-01 1.976604151877220e+00
1.567239806810416e+02 -6.969765511357642e-01 2.024610678140105e+00
1.568151735011749e+02 -5.107713336287909e-01 2.056271789029142e+00
1.569063663213082e+02 -3.224926724365005e-01 2.069841980831408e+00
1.569975591414415e+02 -1.338464007754372e-01 2.064207925494887e+00
1.570887519615748e+02 5.339329865832253e-02 2.038995977146190e+00
1.571799447817081e+02 2.374534188675061e-01 1.994603996305049e+00
1.572711376018414e+02 4.166308107753735e-01 1.932151330785779e+00
1.573623304219747e+02 5.893528767244459e-01 1.853356430731858e+00
1.574535232421080e+02 7.542246164194996e-01 1.760364412058154e+00
1.575447160622413e+02 9.100587560020537e-01 1.655553446790210e+00
1.576359088823746e+02 1.055888344746763e+00 1.541348151717012e+00
1.577271017025079e+02 1.190963511058745e+00 1.420061663638154e+00
1.578182945226412e+02 1.314735631376586e+00 1.293778759876216e+00
1.579094873427745e+02 1.426832862711523e+00 1.164283183300439e+00
1.580006801629078e+02 1.527030935657287e+00 1.033025292738324e+00
1.580918729830411e+02 1.615222541535332e+00 9.011220617891449e-01
1.581830658031744e+02 1.691387838627278e+00 7.693800642993467e-01
1.582742586233077e+02 1.755567763112716e+00 6.383326513389848e-01
1.583654514434410e+02 1.807841098318077e+00 5.082841748223683e-01
1.584566442635743e+02 1.848305695774890e+00 3.793561337227214e-01
1.585478370837076e+02 1.877063863975763e+00 2.515320433345579e-01
1.586390299038409e+02 1.894211724438206e+00 1.246994179288282e-01
1.587302227239742e+02 1.899832244839055e+00 -1.311562719769866e-03
1.588214155441075e+02 1.893991658538624e+00 -1.266923443576313e-01
1.589126083642408e+02 1.876739035419832e+00 -2.516224369187928e-01
1.590038011843741e+02 1.848108852596324e+00 -3.762370192073015e-01
1.590949940045074e+02 1.808126501697749e+00 -5.005947956144283e-01
1.591861868246407e+02 1.756816741251250e+00 -6.246454806920759e-01
1.592773796447740e+02 1.694215137884062e+00 -7.481968020329427e-01
1.593685724649073e+02 1.620382517660943e+00 -8.708816625837199e-01
1.594597652850406e+02 1.535422347135496e+00 -9.921270902001175e-01
1.595509581051739e+02 1.439500762506836e+00 -1.111127784892977e+00
1.596421509253072e+02 1.332868651324136e+00 -1.226828337020622e+00
1.597333437454405e+02 1.215884766539880e+00 -1.337919306177303e+00
1.598245365655738e+02 1.089038345929087e+00 -1.442852966246823e+00
1.599157293857071e+02 9.529691869089962e-01 -1.539884181102096e+00
1.600069222058404e+02 8.084826963323622e-01 -1.627140119085272e+00
1.600981150259737e+02 6.565572408816043e-01 -1.702719064622895e+00
1.601893078461070e+02 4.983413183962899e-01 -1.764813581654039e+00
1.602805006662403e+02 3.351387662392868e-01 -1.811847479634829e+00
1.603716934863736e+02 1.683814338195596e-01 -1.842610808593820e+00
1.604628863065069e+02 -4.096576247842390e-04 -1.856374175430906e+00
1.605540791266402e+02 -1.696719433393224e-01 -1.852964473562267e+00
1.606452719467735e+02 -3.378535721202259e-01 -1.832789143298979e+00
1.607364647669068e+02 -5.034653209022824e-01 -1.796804451372052e+00
1.608276575870401e+02 -6.651272231417040e-01 -1.746432897277843e+00
1.609188504071734e+02 -8.216058303352092e-01 -1.683443142618935e+00
1.610100432273067e+02 -9.718395012355669e-01 -1.609810738014238e+00
1.611012360474400e+02 -1.114950840177317e+00 -1.527578540961177e+00
1.611924288675733e+02 -1.250247010404334e+00 -1.438732601085075e+00
1.612836216877066e+02 -1.377209852107822e+00 -1.345103907054331e+00
1.613748145078399e+02 -1.495478410811325e+00 -1.248300467428112e+00
1.614660073279732e+02 -1.604826647796264e+00 -1.149669118651591e+00
1.615572001481065e+02 -1.705138876526146e+00 -1.050282964634683e+00
1.616483929682398e+02 -1.796385002451506e+00 -9.509485818837087e-01
1.617395857883731e+02 -1.878597083840005e+00 -8.522267811880672e-01
1.618307786085064e+02 -1.951848187675862e+00 -7.544613315793625e-01
1.619219714286398e+02 -2.016234052849471e+00 -6.578111607529018e-01
1.620131642487731e+02 -2.071857720505335e+00 -5.622827898415074e-01
1.621043570689064e+02 -2.118817049571100e+00 -4.677609131805987e-01
1.621955498890397e+02 -2.157194890059083e+00 -3.740359849718654e-01
1.622867427091730e+02 -2.187051617546988e+00 -2.808283958450871e-01
1.623779355293063e+02 -2.208419718941315e+00 -1.878093324644974e-01
1.624691283494396e+02 -2.221300144745076e+00 -9.461875339283526e-02
1.625603211695729e+02 -2.225660193158585e+00 -8.811297302248090e-04
1.626515139897062e+02 -2.221432756952647e+00 9.378027028602466e-02
1.627427068098395e+02 -2.208516838917281e+00 1.897296971407883e-01
1.628338996299728e+02 -2.186779321804847e+00 2.873049398604916e-01
1.629250924501061e+02 -2.156058061213431e+00 3.868021412834424e-01
1.630162852702394e+02 -2.116166451973768e+00 4.884585234106203e-01
1.631074780903727e+02 -2.066899696306219e+00 5.924322156421546e-01
1.631986709105060e+02 -2.008043068827654e+00 6.987785463328006e-01
1.632898637306393e+02 -1.939382519130501e+00 8.074224640403745e-01
1.633810565507726e+02 -1.860717961827568e+00 9.181272594380510e-01
1.634722493709059e+02 -1.771879555634521e+00 1.030460525099111e+00
1.635634421910392e+02 -1.672747141020638e+00 1.143759365271032e+00
1.636546350111725e+02 -1.563272761569644e+00 1.257098250404204e+00
1.637458278313058e+02 -1.443505812810376e+00 1.369264506476440e+00
1.638370206514391e+02 -1.313619834274753e+00 1.478747994001454e+00
1.639282134715724e+02 -1.173939306895886e+00 1.583752633718748e+00
1.640194062917057e+02 -1.024964107599679e+00 1.682237461797760e+00
1.641105991118390e+02 -8.673886357855850e-01 1.771993157549109e+00
1.642017919319723e+02 -7.021122498467779e-01 1.850755954019174e+00
1.642929847521056e+02 -5.302377510184921e-01 1.916354502337970e+00
1.643841775722389e+02 -3.530554060914978e-01 1.966877456093303e+00
1.644753703923722e+02 -1.720114676823427e-01 2.000842084804053e+00
1.645665632125055e+02 1.133781006517381e-02 2.017339558694344e+00
1.646577560326388e+02 1.953834129961329e-01 2.016132897150674e+00
1.647489488527721e+02 3.785268723573805e-01 1.997689879132848e+00
1.648401416729054e+02 5.592433084789750e-01 1.963144396263626e+00
1.649313344930387e+02 7.361378896385122e-01 1.914192833066796e+00
1.650225273131720e+02 9.079905252567839e-01 1.852943341788704e+00
1.651137201333053e+02 1.073785580091220e+00 1.781742326031901e+00
1.652049129534386e+02 1.232725678610384e+00 1.703002895560617e+00
1.652961057735719e+02 1.384230745498299e+00 1.619055383500209e+00
1.653872985937052e+02 1.527924927416643e+00 1.532032445444689e+00
1.654784914138385e+02 1.663614813292043e+00 1.443793268911919e+00
1.655696842339718e+02 1.791262469346618e+00 1.355884881814587e+00
1.656608770541051e+02 1.910956411450461e+00 1.269534352098459e+00
1.657520698742384e+02 2.022882970943144e+00 1.185663829853725e+00
1.658432626943717e+02 2.127299764345962e+00 1.104920372882161e+00
1.659344555145050e+02 2.224512287421047e+00 1.027713612977395e+00
1.660256483346383e+02 2.314854092505716e+00 9.542559286100560e-01
1.661168411547716e+02 2.398670597694924e+00 8.846014383077457e-01
1.662080339749049e+02 2.476306307808880e+00 8.186815600468255e-01
1.662992267950382e+02 2.548095074621288e+00 7.563359913824881e-01
1.663904196151715e+02 2.614352957423424e+00 6.973387477731915e-01
1.664816124353048e+02 2.675373236735928e+00 6.414193988624722e-01
1.665728052554381e+02 2.731423161168349e+00 5.882799287041376e-01
1.666639980755714e+02 2.782742053293204e+00 5.376077791691821e-01
1.667551908957047e+02 2.829540453503652e+00 4.890856689767931e-01
1.668463837158380e+02 2.872000033967570e+00 4.423987541502416e-01
1.669375765359713e+02 2.910274063892831e+00 3.972396375399422e-01
1.670287693561046e+02 2.944488250420027e+00 3.533116640533103e-01
1.671199621762379e+02 2.974741815957893e+00 3.103308658672316e-01
1.672111549963712e+02 3.001108702875150e+00 2.680268546513174e-01
1.673023478165045e+02 3.023638820792277e+00 2.261428988926291e-01
1.673935406366378e+02 3.042359271100609e+00 1.844353749560908e-01
1.674847334567711e+02 3.057275498645788e+00 1.426727405586920e-01
1.675759262769044e+02 3.068372332591781e+00 1.006341483236055e-01
1.676671190970377e+02 3.075614888111664e+00 5.810779424604260e-02
1.677583119171710e+02 3.078949308442881e+00 1.488908049264144e-02
1.678495047373043e+02 3.078303333645528e+00 -2.922133663805283e-02
1.679406975574376e+02 3.073586688714421e+00 -7.441954493270538e-02
1.680318903775709e+02 3.064691290097638e+00 -1.209003478600486e-01
1.681230831977042e+02 3.051491276745690e+00 -1.688591261519695e-01
1.682142760178375e+02 3.033842880163818e+00 -2.184934884692013e-01
1.683054688379708e+02 3.011584158225656e+00 -2.700045851266375e-01
1.683966616581041e+02 2.984534630465768e+00 -3.235979251746023e-01
1.684878544782374e+02 2.952494869028627e+00 -3.794834938618372e-01
1.685790472983707e+02 2.915246120331622e+00 -4.378749137070376e-01
1.686702401185040e+02 2.872550058786732e+00 -4.989873276088815e-01
1.687614329386373e+02 2.824148806606286e+00 -5.630336072291422e-01
1.688526257587706e+02 2.769765393641780e+00 -6.302184069048169e-01
1.689438185789039e+02 2.709104878837839e+00 -7.007294986287915e-01
1.690350113990372e+02 2.641856409911838e+00 -7.747257486609086e-01
1.691262042191705e+02 2.567696558586861e+00 -8.523210506357196e-01
1.692173970393038e+02 2.486294331136988e+00 -9.335635443650232e-01
1.693085898594371e+02 2.397318310739842e+00 -1.018409568944363e+00
1.693997826795704e+02 2.300446426922222e+00 -1.106692084458393e+00
1.694909754997038e+02 2.195378849709820e+00 -1.198083824111700e+00
1.695821683198371e+02 2.081854446191098e+00 -1.292056288798408e+00
1.696733611399704e+02 1.959671082470071e+00 -1.387836933419819e+00
1.697645539601037e+02 1.828709768086302e+00 -1.484368527557315e+00
1.698557467802370e+02 1.688962190483268e+00 -1.580276597045881e+00
1.699469396003703e+02 1.540560559067900e+00 -1.673852777401156e+00
1.700381324205036e+02 1.383807894092035e+00 -1.763063302894013e+00
1.701293252406369e+02 1.219206037008754e+00 -1.845591947608539e+00
1.702205180607702e+02 1.047477884615362e+00 -1.918924654168938e+00
1.703117108809035e+02 8.695798909796505e-01 -1.980478164271657e+00
1.704029037010368e+02 6.867010050061180e-01 -2.027767199689456e+00
1.704940965211701e+02 5.002451360367778e-01 -2.058595239314184e+00
1.705852893413034e+02 3.117960252402513e-01 -2.071245040802920e+00
1.706764821614367e+02 1.230658525739365e-01 -2.064639856008450e+00
1.707676749815700e+02 -6.416844051368679e-02 -2.038447477301357e+00
1.708588678017033e+02 -2.481349254559792e-01 -1.993107728970982e+00
1.709500606218366e+02 -4.271352138346180e-01 -1.929778062593634e+00
1.710412534419699e+02 -5.996046255894020e-01 -1.850207560088854e+00
1.711324462621032e+02 -7.641584393480478e-01 -1.756562249751746e+00
1.712236390822365e+02 -9.196210928056956e-01 -1.651230827416985e+00
1.713148319023698e+02 -1.065037856710965e+00 -1.536638792348671e+00
1.714060247225031e+02 -1.199670785565750e+00 -1.415092267996438e+00
1.714972175426364e+02 -1.322982266572773e+00 -1.288663357997757e+00
1.715884103627697e+02 -1.434610140684777e+00 -1.159119741690899e+00
1.716796031829030e+02 -1.534338280038209e+00 -1.027894310604086e+00
1.717707960030363e+02 -1.622065920844431e+00 -8.960867036299920e-01
1.718619888231696e+02 -1.697778233195719e+00 -7.644873427232839e-01
1.719531816433029e+02 -1.761519770820501e+00 -6.336152226922849e-01
1.720443744634362e+02 -1.813371718471507e+00 -5.037624011597696e-01
1.721355672835695e+02 -1.853433303462611e+00 -3.750401654774947e-01
1.722267601037028e+02 -1.881807369122836e+00 -2.474237683384240e-01
1.723179529238361e+02 -1.898589899183753e+00 -1.207941954532556e-01
1.724091457439694e+02 -1.903863198017174e+00 5.023411038249546e-03
1.725003385641027e+02 -1.897692435221940e+00 1.302242791879979e-01
1.725915313842360e+02 -1.880125321258364e+00 2.549906520967599e-01
1.726827242043693e+02 -1.851194765970976e+00 3.794595574947995e-01
1.727739170245026e+02 -1.810924460742216e+00 5.036907831223193e-01
1.728651098446359e+02 -1.759337397046677e+00 6.276344336774925e-01
1.729563026647692e+02 -1.696467369206419e+00 7.510979635812542e-01
1.730474954849025e+02 -1.622373486223000e+00 8.737133341924920e-01
1.731386883050358e+02 -1.537157614955759e+00 9.949059350074757e-01
1.732298811251691e+02 -1.440984474437112e+00 1.113868096010358e+00
1.733210739453024e+02 -1.334103785394148e+00 1.229541286596935e+00
1.734122667654357e+02 -1.216873452152713e+00 1.340612217780573e+00
1.735034595855690e+02 -1.089782244731671e+00 1.445528682223416e+00
1.735946524057023e+02 -9.534699233985828e-01 1.542540622363217e+00
1.736858452258356e+02 -8.087423155937434e-01 1.629770149194454e+00
1.737770380459689e+02 -6.565786607432994e-01 1.705310763766219e+00
1.738682308661022e+02 -4.981287350081290e-01 1.767351001556091e+00
1.739594236862355e+02 -3.346979683094641e-01 1.814311886344521e+00
1.740506165063688e+02 -1.677199839058294e-01 1.844982334744471e+00
1.741418093265021e+02 1.282405157464722e-03 1.858633715982671e+00
1.742330021466354e+02 1.707449997192338e-01 1.855095594174770e+00
1.743241949667687e+02 3.391146365928474e-01 1.834779750649900e+00
1.744153877869020e+02 5.049012361699197e-01 1.798648009838816e+00
1.745065806070353e+02 6.667245156137704e-01 1.748129058621242e+00
