# omega0=1, alpha=0.1
# theta0=0.05, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          theta(t)                 thetadot(t)       
4.559641006661511e+00 -8.272268003415935e-03 3.935011718539402e-02
4.650833826794742e+00 -4.670812937624382e-03 3.958028475913908e-02
4.742026646927972e+00 -1.063411714227032e-03 3.948093530141888e-02
4.833219467061202e+00 2.520039302799110e-03 3.905587860872817e-02
4.924412287194432e+00 6.050113158005377e-03 3.831158853518303e-02
5.015605107327662e+00 9.498091852572447e-03 3.725712496070547e-02
5.106797927460892e+00 1.283619781182183e-02 3.590403476514630e-02
5.197990747594122e+00 1.603781540478864e-02 3.426623287271788e-02
5.289183567727353e+00 1.907770075356500e-02 3.235986460372048e-02
5.380376387860583e+00 2.193217819013793e-02 3.020315072557408e-02
5.471569207993813e+00 2.457932185172326e-02 2.781621673079034e-02
5.562762028127043e+00 2.699912105031287e-02 2.522090798459189e-02
5.653954848260273e+00 2.917362820640344e-02 2.244059247893970e-02
