# N       Result       Relerr
10 0.74317799 0.25682201
20 0.97497251 0.025027487
30 0.99474328 0.0052567242
40 0.99831806 0.0016819389
50 0.99931107 0.00068892572
60 0.99966874 0.00033126099
70 0.99982182 0.00017818114
80 0.9998959 0.00010409527
90 0.99993522 6.4776189e-05
